,flightName,departure,destination,date,userID
3452,RO931098,DE,NO,15-04-2012,170914
3453,JV10101025,NO,LU,15-06-2012,170914
3454,HR3610105,LU,US,05-05-2013,170914
3455,TR13937,US,GB,11-04-2014,170914
3456,DU110979,GB,BG,15-11-2014,170914
3457,AE861062,BG,BR,24-06-2015,170914
3458,RZ531037,BR,MX,11-09-2015,170914
3459,PJ83132,MX,IN,27-05-2016,170914
3460,NU3271010,IN,MY,04-02-2017,170914
3461,AD72569,MY,CH,12-06-2017,170914
3462,HC77548,CH,CL,14-03-2018,170914
3463,LN78192,CL,MD,09-11-2018,170914
3464,LY551108,MD,CZ,24-12-2018,170914
3465,SI410915,CZ,DZ,10-07-2019,170914
3466,FN54753,DZ,DE,30-04-2020,170914
3467,OE62756,DE,ES,28-12-2020,170914
3468,ZJ53277,ES,AZ,23-11-2021,170914
3469,OX77547,AZ,DE,25-04-2022,170914
3470,CX322610,DE,HU,03-11-2022,170914
3471,BQ16166,CA,PH,12-07-2010,124924
3472,WB89848,PH,IN,10-10-2010,124924
3473,ZH87766,IN,AR,03-01-2011,124924
3474,QQ927108,AR,GT,03-02-2011,124924
3475,IA79578,GT,BD,12-02-2011,124924
3476,TT10106610,BD,SG,27-10-2011,124924
3477,HA45814,SG,GB,02-08-2012,124924
3478,TK34794,GB,LU,03-07-2013,124924
3479,AM42183,LU,CO,11-04-2014,124924
3480,ZU155710,CO,HU,26-07-2014,124924
3481,KO93878,HU,PT,28-06-2015,124924
3482,SK43694,PT,ZA,29-05-2016,124924
3483,XE88656,ZA,JP,17-02-2017,124924
3484,QC511061,JP,CH,25-05-2017,124924
3485,IU656510,CH,GT,14-03-2018,124924
3486,JM42841,GT,PH,25-10-2018,124924
3487,EY73422,PH,CZ,17-04-2019,124924
3488,BM779910,CZ,DE,26-08-2019,124924
3489,XR42172,DE,IN,03-09-2020,124924
3490,ED91323,IN,US,09-03-2021,124924
3491,YE78376,US,JP,07-05-2021,124924
3492,ZS94217,JP,MY,09-07-2021,124924
3493,DP321011,MY,NL,12-12-2021,124924
3494,QZ371021,NL,DK,10-03-2022,124924
3495,VK18874,DK,DZ,04-05-2022,124924
3496,TT61688,DZ,DE,17-12-2022,124924
3497,MY21247,BE,DE,27-08-2010,343075
3498,CV451102,DE,KR,13-09-2011,343075
3499,WU561018,KR,CA,11-07-2012,343075
3500,RX62261,CA,PR,15-05-2013,343075
3501,YV101196,PR,FR,14-11-2013,343075
3502,IU751082,FR,EE,01-07-2014,343075
3503,NZ771029,EE,IT,20-03-2015,343075
3504,KB53139,IT,MT,13-07-2015,343075
3505,MH89134,MT,BR,29-12-2015,343075
3506,IZ84972,BR,TR,28-02-2016,343075
3507,UE89139,TR,HR,29-08-2016,343075
3508,AR65723,HR,PR,16-06-2017,343075
3509,ZW123710,PR,CZ,30-05-2018,343075
3510,YP259101,CZ,KR,06-12-2018,343075
3511,PK967107,KR,PH,15-06-2019,343075
3512,EH35475,PH,DE,17-12-2019,343075
3513,LC1093106,DE,HU,01-04-2020,343075
3514,VO72626,HU,CH,14-04-2020,343075
3515,RO77389,CH,DE,08-07-2020,343075
3516,JD586610,DE,FI,08-03-2021,343075
3517,FM49513,FI,CL,09-11-2021,343075
3518,SL42524,CL,PT,02-08-2022,343075
3519,VK67937,PT,DE,12-11-2022,343075
3520,JX58967,GT,RU,05-04-2010,62857
3521,MG77824,RU,FI,14-05-2010,62857
3522,ID821093,FI,PT,04-02-2011,62857
3523,AH64147,PT,DE,12-03-2011,62857
3524,KT79599,DE,CZ,22-06-2011,62857
3525,JO51531,CZ,IE,31-03-2012,62857
3526,TS1071026,IE,AR,14-10-2012,62857
3527,AH78645,AR,HR,16-04-2013,62857
3528,DR106828,HR,DK,24-02-2014,62857
3529,BM1082103,DK,FR,16-04-2014,62857
3530,QT38389,FR,LU,17-12-2014,62857
3531,BT106382,LU,JP,21-05-2015,62857
3532,OA473101,JP,DE,03-04-2016,62857
3533,OI59726,DE,ZA,11-04-2016,62857
3534,CB941410,ZA,BR,10-10-2016,62857
3535,JV285108,BR,TR,25-06-2017,62857
3536,BG94455,TR,HR,04-01-2018,62857
3537,TS23715,HR,PH,24-05-2018,62857
3538,ME368101,PH,HU,04-04-2019,62857
3539,RR32342,HU,MX,16-01-2020,62857
3540,JL41614,MX,HR,25-07-2020,62857
3541,FM105733,HR,MT,02-10-2020,62857
3542,SG48394,MT,GT,13-01-2021,62857
3543,KJ32318,GT,BE,09-06-2021,62857
3544,AN85757,BE,CA,23-02-2022,62857
3545,XX115210,CA,PL,30-10-2022,62857
3546,PE82824,DK,TR,23-11-2010,453681
3547,JI21242,TR,CR,24-05-2011,453681
3548,CS81162,CR,DE,12-02-2012,453681
3549,FN12673,DE,FI,11-04-2012,453681
3550,VC810314,FI,FR,06-10-2012,453681
3551,YI62967,FR,KR,03-09-2013,453681
3552,QF8531010,KR,CO,19-09-2013,453681
3553,SI21628,CO,FI,05-02-2014,453681
3554,MJ352105,FI,CO,25-09-2014,453681
3555,DP37764,CO,IE,14-01-2015,453681
3556,ED18132,IE,CA,04-06-2015,453681
3557,QD997310,CA,GB,13-05-2016,453681
3558,RG161044,GB,DK,29-03-2017,453681
3559,BA85877,DK,TR,12-09-2017,453681
3560,IQ210545,TR,IT,01-11-2017,453681
3561,AT42647,IT,CO,06-04-2018,453681
3562,SY69421,CO,BG,01-05-2018,453681
3563,YU14931,BG,BR,08-06-2018,453681
3564,QX741021,BR,AZ,17-09-2018,453681
3565,QC51183,AZ,SG,28-12-2018,453681
3566,CI49716,SG,GT,05-05-2019,453681
3567,AS104679,GT,PT,01-08-2019,453681
3568,LT73293,PT,MD,18-03-2020,453681
3569,UE92758,MD,TR,10-11-2020,453681
3570,UK24399,TR,MX,27-07-2021,453681
3571,IP25526,MX,LT,26-02-2022,453681
3572,OG68142,LT,RU,31-08-2022,453681
3573,LU83924,RU,MY,31-05-2023,453681
3574,UN59162,BR,BG,17-10-2010,173195
3575,SN31351,BG,PR,25-08-2011,173195
3576,HS38121,PR,SE,24-12-2011,173195
3577,BF673101,SE,BG,17-05-2012,173195
3578,RQ23746,BG,HR,16-11-2012,173195
3579,MM910124,HR,CO,17-09-2013,173195
3580,JV15164,CO,KR,04-03-2014,173195
3581,GP78753,KR,FI,19-06-2014,173195
3582,KR467510,FI,IN,21-04-2015,173195
3583,QH99898,IN,BG,31-08-2015,173195
3584,JH93949,BG,EE,23-11-2015,173195
3585,KZ101725,EE,IT,07-06-2016,173195
3586,DM71913,IT,PL,01-02-2017,173195
3587,AW87977,PL,NO,13-01-2018,173195
3588,AD25747,NO,US,02-09-2018,173195
3589,ZL9161010,US,DK,29-07-2019,173195
3590,PQ127104,DK,IT,09-09-2019,173195
3591,LY69229,IT,MY,03-11-2019,173195
3592,QV441069,MY,ES,11-08-2020,173195
3593,ET33132,ES,CL,01-06-2021,173195
3594,JZ931061,CL,DZ,16-06-2021,173195
3595,KC711082,DZ,LU,31-01-2022,173195
3596,NC110332,LU,EE,30-11-2022,173195
3597,OZ10510102,KR,DK,29-06-2010,218781
3598,UM53848,DK,BE,20-12-2010,218781
3599,CL35716,BE,CZ,16-01-2011,218781
3600,ZB81785,CZ,MD,15-10-2011,218781
3601,YC105678,MD,CO,09-03-2012,218781
3602,VL76772,CO,BG,03-10-2012,218781
3603,NE621089,BG,CZ,06-09-2013,218781
3604,DS34279,CZ,IS,17-04-2014,218781
3605,RF27438,IS,DZ,15-05-2014,218781
3606,JH41918,DZ,PL,28-08-2014,218781
3607,VB48416,PL,DK,24-11-2014,218781
3608,UM64294,DK,IE,04-08-2015,218781
3609,KA49491,IE,US,26-03-2016,218781
3610,YQ39596,US,CH,15-08-2016,218781
3611,WB65896,CH,KR,26-07-2017,218781
3612,XH19789,KR,IT,09-12-2017,218781
3613,XS81129,IT,AR,24-09-2018,218781
3614,VK124610,AR,MD,19-08-2019,218781
3615,VI1106107,MD,CZ,05-12-2019,218781
3616,ZA96852,CZ,DK,18-04-2020,218781
3617,YU291021,DK,BR,14-04-2021,218781
3618,YT108127,BR,CH,24-04-2021,218781
3619,WU49264,CH,GT,18-02-2022,218781
3620,EB2106910,GT,IS,02-01-2023,218781
3621,HU92731,CR,DK,28-05-2010,94869
3622,IR64489,DK,MX,20-07-2010,94869
3623,CD910688,MX,GB,17-06-2011,94869
3624,CN265710,GB,KR,26-04-2012,94869
3625,OZ1035510,KR,GB,15-11-2012,94869
3626,SR82333,GB,BE,15-06-2013,94869
3627,HB46522,BE,MY,24-01-2014,94869
3628,IP36716,MY,FR,01-03-2014,94869
3629,QA32334,FR,ZA,04-12-2014,94869
3630,SJ84982,ZA,DK,21-03-2015,94869
3631,OG51282,DK,EE,10-03-2016,94869
3632,EW42269,EE,FR,23-04-2016,94869
3633,HL631108,FR,CA,30-10-2016,94869
3634,LJ1032910,CA,CR,03-10-2017,94869
3635,MT161093,CR,DK,16-06-2018,94869
3636,ML6103104,DK,AR,08-12-2018,94869
3637,KP32328,AR,MT,03-03-2019,94869
3638,BD27528,MT,CZ,21-12-2019,94869
3639,TE51196,CZ,ES,20-09-2020,94869
3640,FF78331,ES,PL,16-11-2020,94869
3641,VI322107,PL,RU,09-06-2021,94869
3642,YY98674,RU,LT,11-11-2021,94869
3643,ID108135,LT,DK,26-08-2022,94869
3644,OO341096,DK,FR,07-01-2023,94869
3645,LP13818,BD,US,08-12-2010,253720
3646,XC99935,US,NO,05-05-2011,253720
3647,WZ99487,NO,AT,04-02-2012,253720
3648,SK71211,AT,AR,26-02-2012,253720
3649,MF310159,AR,CZ,16-01-2013,253720
3650,GZ16785,CZ,SG,15-03-2013,253720
3651,SP84978,SG,ES,22-09-2013,253720
3652,OU91615,ES,CO,31-10-2013,253720
3653,CF82331,CO,DK,24-05-2014,253720
3654,GY83275,DK,HR,27-08-2014,253720
3655,BS651014,HR,RU,16-02-2015,253720
3656,HA48435,RU,FI,01-03-2015,253720
3657,XM48997,FI,JP,17-07-2015,253720
3658,PW481410,JP,DK,19-03-2016,253720
3659,KS32275,DK,PT,07-04-2017,253720
3660,OO491910,PT,JP,16-09-2017,253720
3661,YB83945,JP,CR,31-03-2018,253720
3662,KS4181010,CR,CO,02-12-2018,253720
3663,QT387103,CO,LT,06-05-2019,253720
3664,RK671310,LT,PR,09-02-2020,253720
3665,BD710898,PR,RU,24-12-2020,253720
3666,YY62838,RU,TR,17-01-2021,253720
3667,VM98337,TR,FR,04-02-2021,253720
3668,MJ294102,FR,ES,20-12-2021,253720
3669,XW78472,ES,BE,29-01-2022,253720
3670,OA635310,BE,NO,20-07-2022,253720
3671,XP13251,NO,BR,16-09-2022,253720
3672,SP321027,BR,DK,20-04-2023,253720
3673,MS210823,ES,MT,07-05-2010,69674
3674,EE79815,MT,DK,19-01-2011,69674
3675,DB37856,DK,GB,24-01-2012,69674
3676,PL102996,GB,IS,27-05-2012,69674
3677,KR1010198,IS,SG,30-11-2012,69674
3678,ZN582210,SG,RU,18-03-2013,69674
3679,YZ88792,RU,IE,28-11-2013,69674
3680,NA74783,IE,DZ,30-07-2014,69674
3681,NP85773,DZ,DK,15-08-2014,69674
3682,JJ1031088,DK,CA,04-11-2014,69674
3683,EG98236,CA,RU,09-10-2015,69674
3684,PS88816,RU,SG,15-01-2016,69674
3685,TS35728,SG,LU,11-08-2016,69674
3686,EC56737,LU,TR,17-04-2017,69674
3687,SV78727,TR,CL,24-07-2017,69674
3688,GL81478,CL,PH,20-03-2018,69674
3689,RZ107246,PH,DZ,24-08-2018,69674
3690,NU88794,DZ,DK,02-07-2019,69674
3691,BJ482510,DK,CO,09-10-2019,69674
3692,RD27311,CO,BR,05-06-2020,69674
3693,KF697410,BR,PR,10-11-2020,69674
3694,GD43793,PR,GT,29-01-2021,69674
3695,QR763106,GT,SG,11-08-2021,69674
3696,RL57372,SG,RU,31-10-2021,69674
3697,MM21623,RU,BE,25-02-2022,69674
3698,MW25233,BE,IS,31-07-2022,69674
3699,RM32861,IS,DK,20-01-2023,69674
3700,NW29657,CZ,NL,06-10-2010,311389
3701,GS74125,NL,DK,11-04-2011,311389
3702,QV9710109,DK,ZA,21-03-2012,311389
3703,ED710716,ZA,TR,27-09-2012,311389
3704,OS61168,TR,BE,28-05-2013,311389
3705,EF75687,BE,IE,02-01-2014,311389
3706,VA104442,IE,LT,01-12-2014,311389
3707,TU561410,LT,IN,26-06-2015,311389
3708,AD36444,IN,BD,06-06-2016,311389
3709,VR26585,BD,GT,20-11-2016,311389
3710,RQ62932,GT,CO,29-09-2017,311389
3711,HO76922,CO,CL,16-01-2018,311389
3712,NB6105410,CL,DK,06-10-2018,311389
3713,FG106835,DK,BG,08-12-2018,311389
3714,MG4101063,BG,CZ,12-02-2019,311389
3715,PM1109410,CZ,SE,19-03-2019,311389
3716,ZL241028,SE,LU,01-03-2020,311389
3717,OA739109,LU,NL,01-04-2020,311389
3718,YF92135,NL,IN,12-07-2020,311389
3719,JO95421,IN,MD,31-05-2021,311389
3720,PG72997,MD,DK,24-10-2021,311389
3721,BN21634,DK,BR,04-11-2021,311389
3722,JC97159,BR,DK,29-09-2022,311389
3723,HX410391,DK,AT,05-11-2022,311389
3724,CF107661,DK,IS,15-03-2010,166214
3725,EG57347,IS,MX,20-11-2010,166214
3726,HA1027610,MX,HR,13-08-2011,166214
3727,SM49542,HR,RU,26-06-2012,166214
3728,SQ29268,RU,DK,01-03-2013,166214
3729,JO103215,DK,GT,11-12-2013,166214
3730,WU251091,GT,MT,18-02-2014,166214
3731,XX34115,MT,FI,01-02-2015,166214
3732,XH94828,FI,RU,25-10-2015,166214
3733,LB45365,RU,ZA,05-05-2016,166214
3734,NM62101010,ZA,FR,11-11-2016,166214
3735,EB888103,FR,BG,01-02-2017,166214
3736,RU107496,BG,NO,26-11-2017,166214
3737,WM13974,NO,GB,11-08-2018,166214
3738,JA481410,GB,PL,01-12-2018,166214
3739,OK8101110,PL,MT,20-02-2019,166214
3740,PF45629,MT,MY,06-09-2019,166214
3741,AP324106,MY,IS,19-01-2020,166214
3742,PT611032,IS,DK,24-07-2020,166214
3743,BC46719,DK,JP,02-01-2021,166214
3744,AB44612,JP,DE,04-08-2021,166214
3745,DZ6102610,DE,DK,15-03-2022,166214
3746,CG85395,DK,CA,19-11-2022,166214
3747,RJ198105,CL,SG,24-11-2010,367710
3748,EM210359,SG,PR,27-06-2011,367710
3749,ZZ371081,PR,CH,12-02-2012,367710
3750,GM951062,CH,AR,05-05-2012,367710
3751,RN561037,AR,KR,29-05-2012,367710
3752,NI93577,KR,US,08-03-2013,367710
3753,HU54348,US,JP,20-01-2014,367710
3754,PM37424,JP,DK,26-04-2014,367710
3755,TH110568,DK,AR,11-05-2014,367710
3756,NA110144,AR,BE,25-03-2015,367710
3757,LP497108,BE,IT,20-04-2015,367710
3758,VL58935,IT,BR,29-12-2015,367710
3759,AC910673,BR,CA,02-03-2016,367710
3760,SW108892,CA,CL,16-06-2016,367710
3761,YV61578,CL,GB,08-09-2016,367710
3762,ZQ8107101,GB,BR,23-12-2016,367710
3763,UE71877,BR,ZA,05-09-2017,367710
3764,JM32136,ZA,CH,01-10-2017,367710
3765,ZT105574,CH,CR,19-07-2018,367710
3766,SS1106710,CR,CZ,29-10-2018,367710
3767,SG47277,CZ,LT,22-03-2019,367710
3768,QW46532,LT,HU,25-02-2020,367710
3769,XO721088,HU,FI,19-12-2020,367710
3770,RC13426,FI,CL,06-08-2021,367710
3771,DD761053,CL,PT,18-03-2022,367710
3772,JU6104610,PT,SG,06-01-2023,367710
3773,NC2101089,PL,MD,19-02-2010,179940
3774,ZZ681210,MD,BR,06-03-2010,179940
3775,VJ886102,BR,IS,26-01-2011,179940
3776,XX55153,IS,FI,17-04-2011,179940
3777,OL52169,FI,MX,06-02-2012,179940
3778,VK69498,MX,PL,25-02-2012,179940
3779,JC81946,PL,PT,28-11-2012,179940
3780,HM1010677,PT,CO,01-05-2013,179940
3781,OW910641,CO,US,10-07-2013,179940
3782,AH61961,US,CZ,27-07-2013,179940
3783,GF842710,CZ,NL,09-07-2014,179940
3784,LC689104,NL,JP,16-11-2014,179940
3785,VB541077,JP,DK,27-05-2015,179940
3786,EP48935,DK,LU,16-10-2015,179940
3787,ND10105103,LU,FR,04-08-2016,179940
3788,MM22573,FR,IE,28-10-2016,179940
3789,WP921069,IE,PT,27-01-2017,179940
3790,NE104352,PT,DK,09-07-2017,179940
3791,AW11392,DK,HR,06-07-2018,179940
3792,HS76325,HR,MX,24-03-2019,179940
3793,KF1010915,MX,HU,16-12-2019,179940
3794,XL105152,HU,SG,16-03-2020,179940
3795,KW67961,SG,ZA,19-11-2020,179940
3796,JC106545,ZA,BD,21-02-2021,179940
3797,XK53823,BD,DE,01-12-2021,179940
3798,IM96557,DE,RU,27-07-2022,179940
3799,VB951037,RU,MX,27-05-2023,179940
3800,QG43598,CR,KR,08-07-2010,256419
3801,FM361910,KR,DE,23-08-2010,256419
3802,RT63175,DE,DK,04-01-2011,256419
3803,XN65488,DK,CH,22-01-2011,256419
3804,QM109289,CH,CO,04-11-2011,256419
3805,BE37714,CO,IE,23-11-2011,256419
3806,SO69536,IE,FI,21-05-2012,256419
3807,NY151095,FI,HR,22-06-2012,256419
3808,ES94773,HR,MT,20-03-2013,256419
3809,JR86828,MT,PL,28-07-2013,256419
3810,ZC624810,PL,HU,03-08-2013,256419
3811,GI103566,HU,BG,17-12-2013,256419
3812,MR37343,BG,IN,21-06-2014,256419
3813,ZR210498,IN,DK,29-09-2014,256419
3814,DA741084,DK,EE,18-10-2015,256419
3815,XN735210,EE,ZA,02-06-2016,256419
3816,QD4371010,ZA,LU,18-04-2017,256419
3817,AE427108,LU,CR,15-12-2017,256419
3818,VR781710,CR,NL,18-11-2018,256419
3819,DG179810,NL,GT,26-07-2019,256419
3820,VO44869,GT,AZ,18-04-2020,256419
3821,SX96468,AZ,CZ,09-06-2020,256419
3822,TC38754,CZ,TR,26-04-2021,256419
3823,WU562106,TR,MY,20-07-2021,256419
3824,ZA79315,MY,RU,10-11-2021,256419
3825,ZG1021079,RU,PH,10-07-2022,256419
3826,QU94763,PH,GT,22-06-2023,256419
3827,UZ1085510,DK,AZ,01-03-2010,188496
3828,BC46332,AZ,PL,25-09-2010,188496
3829,CH461021,PL,AT,09-05-2011,188496
3830,CI29398,AT,CZ,14-01-2012,188496
3831,EC65762,CZ,TR,21-10-2012,188496
3832,LZ491102,TR,DK,15-05-2013,188496
3833,XE897107,DK,GB,16-04-2014,188496
3834,MO821106,GB,SE,09-11-2014,188496
3835,KO62571,SE,RU,01-07-2015,188496
3836,WE1084510,RU,NO,10-01-2016,188496
3837,XY131092,NO,RU,11-06-2016,188496
3838,OY66713,RU,ZA,20-04-2017,188496
3839,AF61431,ZA,SE,03-05-2017,188496
3840,DZ48643,SE,TR,23-03-2018,188496
3841,XF34987,TR,PL,21-06-2018,188496
3842,ZT811069,PL,DK,18-07-2018,188496
3843,GQ34332,DK,MX,05-10-2018,188496
3844,YC64422,MX,JP,20-03-2019,188496
3845,GK19866,JP,IN,13-04-2019,188496
3846,OD510923,IN,PT,19-12-2019,188496
3847,KY10101032,PT,CR,06-09-2020,188496
3848,TY78845,CR,AR,14-09-2020,188496
3849,YM521056,AR,SG,23-10-2020,188496
3850,DL52196,SG,IT,12-11-2020,188496
3851,GL33796,IT,HR,12-04-2021,188496
3852,WB1109810,HR,HU,13-02-2022,188496
3853,IO45758,HU,GB,25-02-2022,188496
3854,DG410518,GB,PT,08-09-2022,188496
3855,PK107447,PT,LU,01-08-2023,188496
3856,LW35176,RU,MY,03-04-2010,392172
3857,XU75173,MY,CA,07-04-2010,392172
3858,HI13774,CA,DK,18-02-2011,392172
3859,QH64527,DK,BG,14-05-2011,392172
3860,QG21916,BG,PL,22-11-2011,392172
3861,YI88478,PL,CA,15-12-2011,392172
3862,KD610242,CA,NL,19-12-2011,392172
3863,IZ410875,NL,RU,27-10-2012,392172
3864,IV79986,RU,FI,05-04-2013,392172
3865,AZ98668,FI,DE,03-11-2013,392172
3866,FP82816,DE,LT,22-09-2014,392172
3867,VP64943,LT,NO,09-12-2014,392172
3868,YL26615,NO,CO,05-09-2015,392172
3869,GW71385,CO,PT,04-07-2016,392172
3870,XX39974,PT,SE,11-09-2016,392172
3871,NU45242,SE,DZ,13-04-2017,392172
3872,MV28275,DZ,CO,29-12-2017,392172
3873,LO41642,CO,MX,03-04-2018,392172
3874,QV53852,MX,CA,19-09-2018,392172
3875,ZU178104,CA,CZ,18-01-2019,392172
3876,MX7101049,CZ,PL,07-09-2019,392172
3877,RR71268,PL,ES,18-01-2020,392172
3878,DR610139,ES,MT,03-12-2020,392172
3879,XE696107,MT,EE,09-01-2021,392172
3880,XW101218,EE,IT,09-04-2021,392172
3881,IX97625,IT,CH,15-08-2021,392172
3882,CE44125,CH,MX,13-06-2022,392172
3883,SN76759,MX,BE,25-04-2023,392172
3884,IQ59372,GT,DZ,22-05-2010,252807
3885,HX118810,DZ,BR,19-04-2011,252807
3886,AT17411,BR,BD,23-07-2011,252807
3887,ZH18388,BD,AT,03-02-2012,252807
3888,OE862103,AT,CH,26-05-2012,252807
3889,EN31794,CH,PT,20-09-2012,252807
3890,KG104569,PT,IN,03-11-2012,252807
3891,WW42718,IN,DK,12-05-2013,252807
3892,QB4107110,DK,LU,12-11-2013,252807
3893,BW1106105,LU,DK,08-03-2014,252807
3894,DD11456,DK,GB,19-05-2014,252807
3895,YZ38514,GB,FI,03-05-2015,252807
3896,IU449107,FI,CH,18-12-2015,252807
3897,QC110321,CH,MT,18-05-2016,252807
3898,HF733107,MT,LT,18-04-2017,252807
3899,PS65626,LT,PR,29-07-2017,252807
3900,LY27655,PR,FI,31-05-2018,252807
3901,AL46101010,FI,DE,27-12-2018,252807
3902,VI89453,DE,JP,07-06-2019,252807
3903,EY95327,JP,PH,24-10-2019,252807
3904,KU41567,PH,NO,13-12-2019,252807
3905,NG85859,NO,US,26-02-2020,252807
3906,ZA714410,US,DK,13-04-2020,252807
3907,NB59974,DK,DE,06-05-2020,252807
3908,QN525101,DE,BG,07-11-2020,252807
3909,FB739610,BG,JP,21-01-2021,252807
3910,WP41847,JP,AT,08-10-2021,252807
3911,NW927108,AT,DK,13-07-2022,252807
3912,LH849103,DK,LT,08-05-2023,252807
3913,PK73851,CR,HU,09-06-2010,374596
3914,SE22352,HU,BG,10-10-2010,374596
3915,HR77225,BG,CH,18-03-2011,374596
3916,QP85161,CH,KR,06-07-2011,374596
3917,AD84975,KR,CZ,13-06-2012,374596
3918,IM89848,CZ,MX,06-09-2012,374596
3919,LV32437,MX,BR,06-01-2013,374596
3920,LW55456,BR,PL,08-05-2013,374596
3921,FP13293,PL,AT,30-05-2013,374596
3922,UG74645,AT,GB,03-02-2014,374596
3923,VQ86615,GB,US,12-08-2014,374596
3924,SX425510,US,BD,12-06-2015,374596
3925,PB974104,BD,IS,13-02-2016,374596
3926,IY26771,IS,BG,03-10-2016,374596
3927,QG26236,BG,EE,03-07-2017,374596
3928,AM25896,EE,IS,02-10-2017,374596
3929,IN103971,IS,FR,24-03-2018,374596
3930,ES65566,FR,MY,04-02-2019,374596
3931,DP62101010,MY,FR,17-12-2019,374596
3932,DF47361,FR,IE,17-06-2020,374596
3933,WA25296,IE,SE,11-05-2021,374596
3934,CG11542,SE,FR,30-05-2021,374596
3935,VP37147,FR,US,06-08-2021,374596
3936,LD14991,US,DZ,13-02-2022,374596
3937,AX66916,DZ,US,30-11-2022,374596
3938,NR36518,PL,HR,18-03-2010,103502
3939,RV581021,HR,DZ,06-06-2010,103502
3940,MM84516,DZ,BE,17-09-2010,103502
3941,MI51344,BE,NO,23-08-2011,103502
3942,HK48878,NO,SG,05-01-2012,103502
3943,SK33118,SG,FI,10-06-2012,103502
3944,WW83871,FI,KR,25-07-2012,103502
3945,FM18227,KR,BE,16-10-2012,103502
3946,CI96331,BE,DZ,09-04-2013,103502
3947,SH75522,DZ,TR,06-01-2014,103502
3948,GO27834,TR,LU,15-01-2014,103502
3949,ER69224,LU,IT,15-02-2014,103502
3950,UR81342,IT,PH,28-10-2014,103502
3951,WT86136,PH,BG,06-03-2015,103502
3952,LP4310410,BG,MX,26-05-2015,103502
3953,KG107769,MX,PH,03-06-2015,103502
3954,VC16185,PH,ZA,25-02-2016,103502
3955,ZN551062,ZA,SG,02-01-2017,103502
3956,YP291043,SG,BD,24-03-2017,103502
3957,XQ58281,BD,DZ,03-12-2017,103502
3958,WR57459,DZ,CZ,04-11-2018,103502
3959,MA38234,CZ,SE,11-04-2019,103502
3960,BK26522,SE,NO,20-10-2019,103502
3961,CI36421,NO,DZ,14-04-2020,103502
3962,BN83199,DZ,TR,16-06-2020,103502
3963,RS58282,TR,PR,25-12-2020,103502
3964,BX104745,PR,RU,24-02-2021,103502
3965,QX4910109,RU,ES,02-08-2021,103502
3966,JX91378,ES,BE,01-01-2022,103502
3967,WJ810255,BE,DK,22-05-2022,103502
3968,YN13832,DK,IE,10-08-2022,103502
3969,UK85712,IE,HU,02-03-2023,103502
3970,IT874410,IN,AR,18-04-2010,386604
3971,EK36344,AR,SG,27-09-2010,386604
3972,LU310966,SG,PR,24-12-2010,386604
3973,KW87384,PR,DZ,26-02-2011,386604
3974,ZL28561,DZ,FI,13-01-2012,386604
3975,JN87588,FI,SE,13-09-2012,386604
3976,NU31126,SE,LU,25-11-2012,386604
3977,IZ11289,LU,HR,03-01-2013,386604
3978,CT11129,HR,DZ,19-03-2013,386604
3979,GV312108,DZ,LT,01-05-2013,386604
3980,GL98585,LT,MX,15-03-2014,386604
3981,WA871066,MX,ES,01-04-2014,386604
3982,CJ2610910,ES,NL,13-07-2014,386604
3983,MK7101011,NL,DZ,10-03-2015,386604
3984,TA410489,DZ,BE,30-03-2015,386604
3985,RO11895,BE,BR,23-05-2015,386604
3986,NX911061,BR,BE,13-04-2016,386604
3987,PM56648,BE,HU,04-12-2016,386604
3988,MQ218102,HU,DZ,31-08-2017,386604
3989,HX347105,DZ,IS,09-03-2018,386604
3990,RS97269,IS,GB,19-10-2018,386604
3991,SW88182,GB,BE,30-09-2019,386604
3992,BQ33991,BE,TR,12-07-2020,386604
3993,QQ49568,TR,BE,04-06-2021,386604
3994,MU649910,BE,PT,14-12-2021,386604
3995,NL781094,PT,IE,18-11-2022,386604
3996,YR49922,LT,MX,02-02-2010,470926
3997,GZ75527,MX,DZ,15-05-2010,470926
3998,ZA42653,DZ,GB,25-05-2011,470926
3999,OL169410,GB,US,31-03-2012,470926
4000,AG47291,US,PL,07-02-2013,470926
4001,BL46517,PL,CA,14-03-2013,470926
4002,JB105143,CA,FR,23-03-2013,470926
4003,BB61735,FR,MY,30-09-2013,470926
4004,PU732104,MY,CZ,11-09-2014,470926
4005,SZ42576,CZ,PT,16-01-2015,470926
4006,LL310552,PT,CH,29-07-2015,470926
4007,OA59556,CH,CO,11-03-2016,470926
4008,CK62119,CO,PH,22-01-2017,470926
4009,VL322106,PH,LT,12-02-2017,470926
4010,NF4910410,LT,DZ,02-08-2017,470926
4011,TO12654,DZ,PT,13-03-2018,470926
4012,EP89317,PT,AT,18-07-2018,470926
4013,QD69458,AT,KR,08-03-2019,470926
4014,UL57359,KR,IT,20-07-2019,470926
4015,MR61010810,IT,FI,04-03-2020,470926
4016,XX386103,FI,PH,26-06-2020,470926
4017,QD510368,PH,PR,21-09-2020,470926
4018,UK610983,PR,DE,07-01-2021,470926
4019,ZF41174,DE,MY,16-09-2021,470926
4020,GC841067,MY,CA,10-12-2021,470926
4021,SO87917,CA,DZ,04-07-2022,470926
4022,VE104839,DZ,MX,22-07-2022,470926
4023,EI62276,MX,BD,11-05-2023,470926
4024,JU86941,NO,MX,30-10-2010,490048
