,ZIP,LAT,LNG
5053,16506,42.062345,-80.151707
5054,16507,42.139070000000004,-80.083681
5055,16508,42.096812,-80.09403
5056,16509,42.060022,-80.03814100000001
5057,16510,42.108990999999996,-79.954821
5058,16511,42.166261999999996,-79.99016999999999
5059,16546,42.104924,-80.053445
5060,16563,42.117333,-79.986486
5061,16601,40.555264,-78.370416
5062,16602,40.512662,-78.373929
5063,16611,40.579889,-78.115672
5064,16613,40.548031,-78.537565
5065,16616,40.76762,-78.44021500000001
5066,16617,40.607302000000004,-78.322633
5067,16619,40.660938,-78.446887
5068,16620,40.840687,-78.351837
5069,16621,40.232246999999994,-78.125214
5070,16622,40.32864,-78.06640300000001
5071,16623,40.271681,-78.052188
5072,16624,40.570425,-78.600475
5073,16625,40.28255,-78.504283
5074,16627,40.757881,-78.497822
5075,16630,40.456176,-78.576441
5076,16631,40.272766,-78.345602
5077,16633,40.157385999999995,-78.234926
5078,16634,40.210954,-78.173077
5079,16635,40.410853,-78.499413
5080,16636,40.600253,-78.502014
5081,16637,40.341102,-78.467242
5082,16638,40.336605,-78.203622
5083,16639,40.695498,-78.448137
5084,16640,40.705732,-78.574484
5085,16641,40.489794,-78.484985
5086,16645,40.799177,-78.499092
5087,16646,40.689706,-78.72665
5088,16647,40.400594,-78.103809
5089,16648,40.434447999999996,-78.331
5090,16650,40.112053,-78.291955
5091,16651,40.851464,-78.380424
5092,16652,40.516022,-77.950096
5093,16655,40.227952,-78.502963
5094,16656,40.807227000000005,-78.555986
5095,16657,40.324864,-78.18028199999999
5096,16659,40.161553999999995,-78.38973
5097,16661,40.831088,-78.46092800000001
5098,16662,40.312725,-78.29545
5099,16664,40.180753,-78.423648
5100,16665,40.388705,-78.434236
5101,16666,40.893848999999996,-78.323205
5102,16667,40.178298,-78.531649
5103,16668,40.653366999999996,-78.62231899999999
5104,16669,40.655953000000004,-77.906687
5105,16670,40.262378000000005,-78.507952
5106,16671,40.787552000000005,-78.39824200000001
5107,16672,40.185501,-78.237228
5108,16673,40.312437,-78.391483
5109,16674,40.189417,-78.088273
5110,16677,40.811839,-78.243597
5111,16678,40.222577,-78.238232
5112,16679,40.155253,-78.194384
5113,16680,40.743203,-78.37759100000001
5114,16682,40.266061,-78.457822
5115,16683,40.663866999999996,-78.065558
5116,16685,40.287492,-78.082637
5117,16686,40.667866,-78.25074599999999
5118,16689,40.129985,-78.12899
5119,16691,40.077493,-78.145934
5120,16692,40.750827,-78.710802
5121,16693,40.485362,-78.220805
5122,16694,40.155301,-78.148799
5123,16695,40.204653,-78.336929
5124,16699,40.447210999999996,-78.560505
5125,16701,41.918454,-78.75060699999999
5126,16720,41.603181,-78.00975600000001
5127,16724,41.731993,-78.36923900000001
5128,16725,41.908177,-78.655324
5129,16726,41.81459,-78.572463
5130,16727,41.981004999999996,-78.53004
5131,16728,41.565765,-78.924183
5132,16729,41.96255,-78.47702199999999
5133,16730,41.817813,-78.422813
5134,16731,41.95138,-78.360377
5135,16732,41.857255,-78.617264
5136,16733,41.700701,-78.57178499999999
5137,16734,41.617607,-78.84021700000001
5138,16735,41.636099,-78.813409
5139,16738,41.806868,-78.73214300000001
5140,16740,41.740956,-78.681499
5141,16743,41.767638,-78.232975
5142,16744,41.867084999999996,-78.567081
5143,16745,41.922273,-78.48050500000001
5144,16746,41.793875,-78.122491
5145,16748,41.947228,-78.144487
5146,16749,41.778911,-78.45151700000001
5147,16750,41.888978,-78.291593
5148,16801,40.778883,-77.841371
5149,16802,40.802605,-77.860639
5150,16803,40.801651,-77.899659
5151,16820,40.895701,-77.392432
5152,16821,40.964394,-78.2009
5153,16822,41.1483,-77.69703
5154,16823,40.939052000000004,-77.77264699999999
5155,16825,40.98677,-78.316466
5156,16826,41.053921,-77.58041
5157,16827,40.768521,-77.772704
5158,16828,40.812101,-77.680555
5159,16829,41.084949,-77.887495
5160,16830,41.078677,-78.428662
5161,16832,40.843945,-77.48159
5162,16833,40.944007,-78.57236
5163,16834,41.051823999999996,-78.08707700000001
5164,16835,40.90743,-77.877404
5165,16836,41.159132,-78.273274
5166,16837,40.945440000000005,-78.474451
5167,16838,41.006463000000004,-78.651726
5168,16839,41.003854,-78.110537
5169,16840,40.924257,-78.20308
5170,16841,41.044614,-77.698187
5171,16843,41.002756,-78.465645
5172,16844,40.909068,-77.932075
5173,16845,41.121742,-78.01056899999999
5174,16847,40.999285,-78.165498
5175,16848,41.011313,-77.533288
5176,16849,40.961123,-78.115673
5177,16851,40.821867,-77.787183
5178,16852,40.937031,-77.518663
5179,16853,40.939209000000005,-77.787059
5180,16854,40.898021,-77.4731
5181,16855,40.996457,-78.375664
5182,16858,41.003352,-78.209655
5183,16859,41.040743,-78.023238
5184,16860,40.937991,-78.179764
5185,16861,40.859044,-78.520499
5186,16863,40.90785,-78.474641
5187,16865,40.712063,-77.996064
5188,16866,40.829699,-78.18149100000001
5189,16868,40.731972999999996,-77.880499
5190,16870,40.800878000000004,-78.06190699999999
5191,16871,41.186615,-78.025727
5192,16872,40.967475,-77.358425
5193,16874,40.984823,-77.976008
5194,16875,40.84094,-77.58721899999999
5195,16876,40.965638,-78.287646
5196,16877,40.738693,-78.06078199999999
5197,16878,40.948941,-78.323571
5198,16879,40.970952000000004,-78.151495
5199,16881,41.02678,-78.320437
5200,16882,40.912451000000004,-77.323471
5201,16901,41.721291,-77.337283
5202,16911,41.658676,-77.129189
5203,16912,41.678438,-77.043261
5204,16914,41.85423,-76.783664
5205,16915,41.775448,-77.97091800000001
5206,16917,41.721702,-77.05675600000001
5207,16920,41.973653000000006,-77.280816
5208,16921,41.724126,-77.556256
5209,16922,41.680661,-77.710708
5210,16923,41.950555,-77.870564
5211,16925,41.948555999999996,-76.783808
5212,16926,41.727084999999995,-76.701713
5213,16927,41.958712,-77.658709
5214,16928,41.953384,-77.434478
5215,16929,41.963406,-77.134908
5216,16930,41.583782,-77.138826
5217,16932,41.779128,-76.939472
5218,16933,41.819424,-77.062502
5219,16935,41.877494,-77.304722
5220,16936,41.951125,-76.967113
5221,16937,41.967896,-77.710941
5222,16938,41.591145000000004,-77.370357
5223,16939,41.663649,-77.025818
5224,16940,41.985396,-77.23825
5225,16941,41.988299,-77.758044
5226,16942,41.962540999999995,-77.35220799999999
5227,16943,41.830161,-77.612813
5228,16946,41.908728,-77.137724
5229,16947,41.759502000000005,-76.804051
5230,16948,41.854715,-77.759215
5231,16950,41.9,-77.531963
5232,17002,40.50247,-77.848424
5233,17003,40.362358,-76.569599
5234,17004,40.601046000000004,-77.730437
5235,17005,40.602849,-76.8097
5236,17006,40.286783,-77.546042
5237,17007,40.125795000000004,-77.118771
5238,17009,40.636112,-77.565287
5239,17010,40.277992,-76.582841
5240,17011,40.23483,-76.928846
5241,17013,40.242686,-77.197284
5242,17015,40.177826,-77.229536
5243,17016,40.277475,-76.402287
5244,17017,40.637788,-76.882189
5245,17018,40.422061,-76.826124
5246,17019,40.094021999999995,-77.022058
5247,17020,40.414171,-77.041503
5248,17021,40.330526,-77.668192
5249,17022,40.167052000000005,-76.60892
5250,17023,40.584266,-76.816261
5251,17024,40.406934,-77.306825
5252,17025,40.294093,-76.97448100000001
5253,17026,40.458441,-76.431397
5254,17027,40.155998,-76.99546099999999
5255,17028,40.39646,-76.65919699999999
5256,17029,40.558017,-77.616997
5257,17030,40.609235,-76.72560899999999
5258,17032,40.491831,-76.832555
5259,17033,40.271823,-76.637562
5260,17034,40.20861,-76.785533
5261,17035,40.403786,-77.581315
5262,17036,40.268235,-76.712106
5263,17037,40.434076,-77.422021
5264,17038,40.467915000000005,-76.556026
5265,17039,40.292709,-76.240707
5266,17040,40.322798,-77.30409499999999
5267,17041,40.216634,-76.53960500000001
5268,17042,40.294817,-76.424823
5269,17043,40.247611,-76.900134
5270,17044,40.577237,-77.594258
5271,17045,40.597093,-77.000928
5272,17046,40.381858,-76.429627
5273,17047,40.376501,-77.428287
5274,17048,40.576792,-76.761348
5275,17049,40.653038,-77.256087
5276,17050,40.24799,-77.02736999999999
5277,17051,40.459518,-77.775772
5278,17052,40.276913,-77.986345
5279,17053,40.32504,-77.026474
5280,17055,40.182918,-77.004597
5281,17056,40.537288000000004,-77.35426
5282,17057,40.193562,-76.72457299999999
5283,17058,40.505381,-77.55247
5284,17059,40.589162,-77.39107299999999
5285,17060,40.469260999999996,-77.893956
5286,17061,40.566703000000004,-76.90909
5287,17062,40.546772999999995,-77.187656
5288,17063,40.761026,-77.48494699999999
5289,17064,40.242231,-76.476111
5290,17065,40.110211,-77.189087
5291,17066,40.352563,-77.869227
5292,17067,40.390423,-76.315048
5293,17068,40.410582,-77.178299
5294,17069,40.453987,-76.970039
5295,17070,40.202401,-76.865678
5296,17071,40.298415000000006,-77.601934
5297,17072,40.233731,-77.081728
5298,17073,40.302838,-76.255161
5299,17074,40.478901,-77.148585
5300,17075,40.393865999999996,-77.835285
5301,17076,40.616186,-77.311762
5302,17077,40.403009000000004,-76.535937
5303,17078,40.287452,-76.58108
5304,17080,40.640678,-76.8031
5305,17081,40.20102,-77.28345300000001
5306,17082,40.495071,-77.448376
5307,17083,40.277602,-76.437595
5308,17084,40.675647,-77.626511
5309,17086,40.690624,-77.122007
5310,17087,40.435744,-76.28081800000001
5311,17088,40.300678000000005,-76.294224
5312,17090,40.318207,-77.181043
5313,17093,40.307209,-76.930571
5314,17094,40.581247,-77.198154
5315,17097,40.580098,-76.677428
5316,17098,40.588957,-76.632327
5317,17099,40.632242,-77.576438
5318,17101,40.258655,-76.894376
5319,17102,40.27037,-76.90527900000001
5320,17103,40.275965,-76.866333
5321,17104,40.254506,-76.862176
5322,17109,40.289953000000004,-76.824314
5323,17110,40.315813,-76.886436
5324,17111,40.267831,-76.78737
5325,17112,40.373101,-76.776511
5326,17113,40.225984000000004,-76.82799399999999
5327,17120,40.265186,-76.882805
5328,17201,39.961056,-77.656165
5329,17202,39.875125,-77.609075
5330,17210,40.205232,-77.658997
5331,17211,39.754149,-78.400966
5332,17212,39.812634,-78.064287
5333,17213,40.244192,-77.771225
5334,17214,39.748111,-77.47131999999999
5335,17215,40.078237,-77.892945
5336,17217,40.238625,-77.72156700000001
5337,17219,40.249798,-77.683214
5338,17220,40.191575,-77.738979
5339,17221,40.068125,-77.816484
5340,17222,39.896406,-77.493941
5341,17223,40.0865,-77.942752
5342,17224,39.967940999999996,-77.897478
5343,17225,39.783506,-77.76286999999999
5344,17228,39.9871,-78.093362
5345,17229,40.084004,-78.010139
5346,17233,39.975605,-77.98716
5347,17235,39.857193,-77.698053
5348,17236,39.800187,-77.9474
5349,17237,39.833929,-77.543724
5350,17238,39.858109999999996,-78.13094
5351,17239,40.131797,-77.83677
5352,17240,40.150871,-77.579686
5353,17241,40.176528000000005,-77.40844799999999
5354,17243,40.277527,-77.819941
5355,17244,40.086764,-77.65861600000001
5356,17246,40.054394,-77.660811
5357,17247,39.798776000000004,-77.579352
5358,17249,40.241378999999995,-77.899459
5359,17250,39.737140999999994,-77.524295
5360,17251,40.131802,-77.685552
5361,17252,39.912329,-77.82691
5362,17253,40.213308000000005,-78.006905
5363,17254,39.970228999999996,-77.590358
5364,17255,40.161252000000005,-77.862515
5365,17256,39.782914,-77.677308
5366,17257,40.046821,-77.493064
5367,17260,40.296045,-77.89370100000001
5368,17261,39.860912,-77.50815899999999
5369,17262,40.144998,-77.740213
5370,17263,39.727222,-77.717855
5371,17264,40.179925,-77.993741
5372,17265,40.027596,-77.781222
5373,17266,40.088568,-77.412933
5374,17267,39.807955,-78.239657
5375,17268,39.774913,-77.575622
5376,17270,39.854729999999996,-77.79780799999999
5377,17271,40.097753999999995,-77.803092
5378,17272,39.769525,-77.621818
5379,17301,39.89524,-76.978971
5380,17302,39.81726,-76.41368
5381,17304,39.977245,-77.232742
5382,17306,39.980581,-77.249397
5383,17307,39.947758,-77.326819
5384,17309,39.871334000000004,-76.450129
5385,17311,39.816546,-76.842472
5386,17313,39.884013,-76.659984
5387,17314,39.755506,-76.326301
5388,17315,40.026604,-76.864065
5389,17316,39.965466,-77.007959
5390,17317,39.97071,-76.523188
5391,17318,40.022258,-76.723017
5392,17319,40.160489,-76.793975
5393,17320,39.770718,-77.388758
5394,17321,39.749675,-76.444345
5395,17322,39.855909999999994,-76.532733
5396,17324,40.030395,-77.236846
5397,17325,39.826258,-77.22760600000001
5398,17327,39.779512,-76.75325699999999
5399,17329,39.761844,-76.85112
5400,17331,39.78969,-76.97798399999999
5401,17339,40.134731,-76.885292
5402,17340,39.755229,-77.116784
5403,17343,39.869254,-77.33479799999999
5404,17344,39.805688,-77.01921899999999
5405,17345,40.078089,-76.74750300000001
5406,17347,40.057548,-76.688144
5407,17349,39.744991999999996,-76.647408
5408,17350,39.890088,-77.079399
5409,17352,39.761201,-76.499847
5410,17353,39.883086,-77.371736
5411,17355,39.759868,-76.69601899999999
5412,17356,39.896584999999995,-76.582259
5413,17360,39.854372,-76.75039
5414,17361,39.765516,-76.677065
5415,17362,39.847679,-76.86870400000001
5416,17363,39.768623,-76.58638499999999
5417,17364,39.929395,-76.899326
5418,17365,40.060733,-76.93386
5419,17366,39.932790000000004,-76.556703
5420,17368,39.983858000000005,-76.518703
5421,17370,40.12144,-76.778402
5422,17371,39.902704,-76.78796
5423,17372,40.001467,-77.106153
5424,17401,39.959462,-76.733457
5425,17402,39.958484999999996,-76.65866
5426,17403,39.923228,-76.71279399999999
5427,17404,40.002612,-76.773548
5428,17406,40.014709,-76.640873
5429,17407,39.883773,-76.712102
5430,17408,39.928859,-76.79935
5431,17501,40.156459000000005,-76.20404
5432,17502,40.100904,-76.660147
5433,17505,40.063501,-76.192436
5434,17507,40.198042,-76.016233
5435,17508,40.124758,-76.218766
5436,17509,39.912055,-76.03649899999999
5437,17512,40.040236,-76.486336
5438,17516,39.94146,-76.371359
5439,17517,40.244751,-76.13288100000001
5440,17518,39.80893,-76.25301400000001
5441,17519,40.141438,-76.023423
5442,17520,40.097518,-76.349193
5443,17522,40.173688,-76.17049399999999
5444,17527,40.008881,-75.99129599999999
5445,17529,40.041933,-76.097142
5446,17532,39.858156,-76.28800799999999
5447,17535,39.982036,-76.02286600000001
5448,17536,39.848034000000006,-76.073774
5449,17538,40.082629,-76.414548
5450,17540,40.097543,-76.189894
5451,17543,40.181032,-76.29538000000001
5452,17545,40.178669,-76.43437
5453,17547,40.068435,-76.58663
5454,17550,40.07589,-76.583396
5455,17551,39.982202,-76.37141899999999
5456,17552,40.108352000000004,-76.51092
5457,17554,40.040303,-76.424176
5458,17555,40.122377,-75.95939200000001
5459,17557,40.09985,-76.072742
5460,17560,39.912675,-76.227681
5461,17562,39.970438,-76.092067
5462,17563,39.760748,-76.193306
5463,17565,39.897702,-76.331027
5464,17566,39.867186,-76.147513
5465,17569,40.271433,-76.096577
5466,17570,40.129942,-76.568851
5467,17572,39.974435,-76.119357
5468,17576,40.037195000000004,-76.19676
5469,17578,40.226099,-76.159806
5470,17579,39.960406,-76.180752
5471,17581,40.160511,-76.04959000000001
5472,17582,39.993140000000004,-76.469176
5473,17584,39.954448,-76.259838
5474,17601,40.074241,-76.314914
5475,17602,40.014623,-76.246351
5476,17603,40.030839,-76.330432
5477,17606,40.111670000000004,-76.303907
5478,17701,41.345045,-76.857256
5479,17702,41.183488,-77.077271
5480,17721,41.183625,-77.318405
5481,17723,41.435023,-77.471376
5482,17724,41.642528000000006,-76.805113
5483,17727,41.510687,-77.49644599999999
5484,17728,41.334773999999996,-77.078567
5485,17729,41.511239,-77.736103
5486,17730,41.110448999999996,-76.87841
5487,17731,41.42941,-76.578672
5488,17737,41.299271000000005,-76.68578000000001
5489,17739,41.38817,-77.418683
5490,17740,41.249445,-77.269646
5491,17742,41.238532,-76.60226999999999
5492,17744,41.240970000000004,-77.153274
5493,17745,41.285072,-77.471166
5494,17747,41.032578,-77.331757
5495,17748,41.150402,-77.35297800000001
5496,17749,41.072241,-76.818889
5497,17750,41.057866,-77.482253
5498,17751,41.153528,-77.54479
5499,17752,41.180139000000004,-76.930251
5500,17754,41.311612,-76.889212
5501,17756,41.208002,-76.739819
5502,17758,41.360147,-76.535534
5503,17760,41.413576,-77.65735699999999
5504,17762,41.284231,-76.70015699999999
5505,17763,41.507375,-76.97618
5506,17764,41.33475,-77.813637
5507,17765,41.565735,-76.973451
5508,17767,41.083874,-77.463161
5509,17768,41.558836,-76.755985
5510,17771,41.437284999999996,-77.035516
5511,17772,41.125057,-76.713033
5512,17774,41.281191,-76.533013
5513,17776,41.414649,-77.29284
5514,17777,41.106517,-76.821696
5515,17778,41.284918,-77.98392700000001
5516,17779,41.207259,-77.376901
5517,17801,40.834724,-76.75500799999999
5518,17810,41.11136,-77.03137199999999
5519,17812,40.740534000000004,-77.22791
5520,17813,40.780401,-77.172083
5521,17814,41.273237,-76.36314200000001
5522,17815,41.020038,-76.42009200000001
5523,17820,40.895639,-76.403739
5524,17821,40.990142,-76.644205
5525,17822,40.968016,-76.605142
5526,17823,40.745495,-76.776193
5527,17824,40.852378,-76.505339
5528,17827,40.75286,-76.968032
5529,17829,40.900549,-77.155804
5530,17830,40.686064,-76.80516999999999
5531,17832,40.805945,-76.45902
5532,17834,40.78021,-76.466875
5533,17835,40.878987,-77.204312
5534,17836,40.714341999999995,-76.606462
5535,17837,40.974977,-76.94515
5536,17840,40.772092,-76.43312
5537,17841,40.724869,-77.352556
5538,17842,40.80295,-77.040151
5539,17844,40.973975,-77.08540500000001
5540,17845,40.884370000000004,-77.21157
5541,17846,41.141745,-76.517122
5542,17847,41.007962,-76.81104300000001
5543,17850,40.965596000000005,-76.857448
5544,17851,40.803118,-76.4343
5545,17853,40.694728999999995,-77.0067
5546,17855,40.890386,-76.966684
5547,17856,41.065358,-76.94736400000001
5548,17857,40.932136,-76.772972
5549,17859,41.116755,-76.398537
5550,17860,40.866964,-76.611035
5551,17861,40.773224,-77.08230400000001
5552,17862,40.860506,-77.056395
5553,17864,40.704727,-76.905819
5554,17865,40.99018,-76.78676899999999
5555,17866,40.802252,-76.547547
5556,17867,40.714115,-76.688597
5557,17868,40.957721,-76.63396800000001
5558,17870,40.817322999999995,-76.888636
5559,17872,40.753396,-76.697714
5560,17876,40.858108,-76.825754
5561,17878,41.176018,-76.323488
5562,17880,40.892209,-77.12175500000001
5563,17881,40.782906,-76.670014
5564,17884,41.055983000000005,-76.66946300000001
5565,17885,40.866345,-77.314017
5566,17886,41.016709000000006,-76.87520400000001
5567,17887,41.129175,-76.932899
5568,17888,40.806775,-76.378479
5569,17889,40.877739,-76.92128199999999
5570,17901,40.683828000000005,-76.27754200000001
5571,17920,40.819642,-76.326909
5572,17921,40.751575,-76.360586
5573,17922,40.582491999999995,-76.110646
5574,17923,40.632873,-76.319914
5575,17925,40.754944,-76.0727
5576,17929,40.630703000000004,-76.194039
5577,17930,40.708664,-76.115313
5578,17931,40.786491,-76.214575
5579,17933,40.604485,-76.243195
5580,17934,40.796439,-76.211333
5581,17935,40.79614,-76.279682
5582,17936,40.750116,-76.33993000000001
5583,17938,40.65307,-76.517083
5584,17941,40.685722,-76.609184
5585,17943,40.75666,-76.38781
5586,17944,40.672540000000005,-76.279256
5587,17945,40.78535,-76.375457
5588,17946,40.810364,-76.256372
5589,17948,40.845385,-76.117468
5590,17949,40.793926,-76.242345
5591,17951,40.678556,-76.245246
5592,17952,40.755438,-76.058552
5593,17953,40.751902,-76.12021800000001
5594,17954,40.69042,-76.259688
5595,17957,40.591824,-76.518212
5596,17959,40.732018,-76.15007800000001
5597,17960,40.697241,-75.94704399999999
5598,17961,40.649699,-76.060949
5599,17963,40.561577,-76.382017
5600,17964,40.702954,-76.514515
5601,17965,40.698615000000004,-76.16528100000001
5602,17967,40.856253,-76.216265
5603,17968,40.638678999999996,-76.6123
5604,17970,40.720206,-76.191949
5605,17972,40.592165,-76.20579000000001
5606,17974,40.6957,-76.236267
5607,17976,40.819866999999995,-76.210606
5608,17978,40.625448,-76.614963
5609,17979,40.561567,-76.19971600000001
5610,17980,40.518691,-76.644544
5611,17981,40.634118,-76.389387
5612,17982,40.785932,-76.021309
5613,17983,40.642621999999996,-76.547166
5614,17985,40.912303,-76.21664799999999
5615,18011,40.477973999999996,-75.646129
5616,18013,40.848762,-75.177293
5617,18014,40.764431,-75.409221
5618,18015,40.585869,-75.367239
5619,18016,40.63213,-75.392847
5620,18017,40.659951,-75.38730600000001
5621,18018,40.627594,-75.395584
5622,18020,40.672385,-75.32745899999999
5623,18030,40.802263,-75.66372
5624,18031,40.552084,-75.648674
5625,18032,40.656191,-75.467788
5626,18034,40.546353,-75.415278
5627,18035,40.745323,-75.53854399999999
5628,18036,40.509151,-75.38594
5629,18037,40.683103,-75.54800999999999
5630,18038,40.794881,-75.486087
5631,18040,40.746007,-75.225665
5632,18041,40.42046,-75.50992600000001
5633,18042,40.654176,-75.223124
5634,18045,40.69345,-75.272796
5635,18046,40.548009,-75.560346
5636,18049,40.515732,-75.48929
5637,18051,40.595607,-75.666926
5638,18052,40.657428,-75.504255
5639,18053,40.719229999999996,-75.70411700000001
5640,18054,40.352369,-75.43873599999999
5641,18055,40.591583,-75.304353
5642,18056,40.450942,-75.550389
5643,18058,40.888739,-75.49429
5644,18059,40.723506,-75.543081
5645,18062,40.503935,-75.58518000000001
5646,18063,40.782599,-75.167151
5647,18064,40.757008,-75.31596400000001
5648,18066,40.664462,-75.7401
5649,18067,40.715038,-75.474675
5650,18068,40.484829,-75.520041
5651,18069,40.625289,-75.615125
5652,18070,40.434866,-75.535617
5653,18071,40.834214,-75.555278
5654,18072,40.84414,-75.259135
5655,18073,40.386499,-75.47443
5656,18074,40.316736999999996,-75.515686
5657,18076,40.374803,-75.48079
5658,18077,40.570065,-75.237114
5659,18078,40.673303999999995,-75.620717
5660,18079,40.743873,-75.658519
5661,18080,40.735856,-75.635308
5662,18081,40.563695,-75.281582
5663,18083,40.754952,-75.26708599999999
5664,18085,40.741232000000004,-75.254887
5665,18086,40.736807,-75.54793000000001
5666,18087,40.55683,-75.593654
5667,18088,40.765692,-75.557509
5668,18091,40.831388000000004,-75.319795
5669,18092,40.469697,-75.51314
5670,18101,40.602658,-75.469236
5671,18102,40.608473,-75.476275
5672,18103,40.570308000000004,-75.488926
5673,18104,40.611658,-75.546853
5674,18105,40.601416,-75.493938
5675,18106,40.56471,-75.568758
5676,18109,40.636938,-75.43989300000001
5677,18195,40.584272,-75.624789
5678,18201,40.949038,-75.95563800000001
5679,18202,40.954433,-76.045987
5680,18210,41.004434,-75.576536
5681,18211,40.74408,-75.83040600000001
5682,18212,40.775253,-75.70956899999999
5683,18214,40.800253999999995,-76.084215
5684,18216,40.941496,-75.89285799999999
5685,18218,40.81974,-75.916102
5686,18219,40.990787,-76.057456
5687,18220,40.840529,-76.06038199999999
5688,18221,41.001778,-75.917333
5689,18222,41.035227,-76.003468
5690,18223,40.982353,-75.950287
5691,18224,41.026275,-75.873263
5692,18225,40.981311,-75.971311
5693,18229,40.931094,-75.67377900000001
5694,18230,40.921083,-75.934528
5695,18231,40.904303999999996,-76.007984
5696,18232,40.833033,-75.88439699999999
5697,18234,40.992594,-75.96435
5698,18235,40.829796,-75.69785999999999
5699,18237,40.886531,-75.979617
5700,18239,40.989337,-75.988272
5701,18240,40.864677,-75.872265
5702,18241,40.951524,-76.130802
5703,18242,40.911388,-76.12432199999999
5704,18244,40.822445,-75.67056099999999
5705,18245,40.853214,-76.033518
5706,18246,40.957215000000005,-76.195185
5707,18248,40.90116,-76.093068
5708,18249,40.987794,-76.116117
5709,18250,40.824963000000004,-75.84620100000001
5710,18251,41.008051,-76.077381
5711,18252,40.766995,-75.974097
5712,18254,40.915913,-75.965651
5713,18255,40.933491,-75.829695
5714,18256,40.940886,-76.146755
5715,18301,41.042703,-75.17558100000001
5716,18302,41.09655,-75.11110699999999
5717,18321,41.02575,-75.28331
5718,18322,40.918523,-75.393279
5719,18323,41.196579,-75.27346899999999
5720,18324,41.158143,-75.00068900000001
5721,18325,41.204726,-75.225359
5722,18326,41.167313,-75.25301999999999
5723,18327,40.967874,-75.133837
5724,18328,41.228522,-74.973952
5725,18330,40.968776,-75.449217
5726,18331,40.909936,-75.443831
5727,18332,41.094747,-75.261341
5728,18333,40.906085,-75.490084
5729,18334,41.054953999999995,-75.431784
5730,18335,41.068138,-75.103546
5731,18336,41.374716,-74.742761
5732,18337,41.32911,-74.871787
5733,18340,41.417761999999996,-74.765897
5734,18342,41.170609000000006,-75.273444
5735,18343,40.898528999999996,-75.11009200000001
5736,18344,41.122901,-75.34399599999999
5737,18346,41.142754,-75.42119100000001
5738,18347,41.138882,-75.560229
5739,18349,41.101253,-75.366514
5740,18350,41.123825,-75.466143
5741,18351,40.92272,-75.099334
5742,18352,41.006831,-75.356087
5743,18353,40.895340000000004,-75.357668
5744,18354,40.922603,-75.32209499999999
5745,18355,41.076955,-75.362899
5746,18356,41.011078999999995,-75.118103
5747,18357,41.231653,-75.210713
5748,18360,40.967382,-75.287972
5749,18370,41.092408,-75.33953699999999
5750,18371,41.149966,-75.04475500000001
5751,18372,41.044022,-75.33635
5752,18403,41.509701,-75.535045
5753,18405,41.599606,-75.103881
5754,18407,41.591753999999995,-75.53479300000001
5755,18411,41.454492,-75.744541
5756,18413,41.648128,-75.589342
5757,18414,41.541072,-75.741068
5758,18415,41.74353,-75.124268
5759,18417,41.809701000000004,-75.201116
5760,18419,41.585933000000004,-75.792369
5761,18420,41.602006,-75.710133
5762,18421,41.66421,-75.492886
5763,18424,41.230478000000005,-75.52496500000001
5764,18425,41.438445,-75.043141
5765,18426,41.325507,-75.23906099999999
5766,18427,41.404977,-75.406897
5767,18428,41.404303999999996,-75.118065
5768,18430,41.756453,-75.47245699999999
5769,18431,41.61651,-75.257698
5770,18433,41.573307,-75.58133000000001
5771,18434,41.453952,-75.542985
5772,18435,41.455609,-74.983238
5773,18436,41.442799,-75.39345
5774,18437,41.871969,-75.31650400000001
5775,18438,41.439159000000004,-75.256488
5776,18439,41.825503000000005,-75.348966
5777,18441,41.656053,-75.61394200000001
5778,18443,41.662927,-75.102094
5779,18444,41.329074,-75.55277
5780,18445,41.297908,-75.359362
5781,18446,41.656175,-75.75914300000001
5782,18447,41.513448,-75.607166
5783,18451,41.396997999999996,-75.217955
5784,18452,41.483628,-75.590282
5785,18453,41.758495,-75.370789
5786,18454,41.827284999999996,-75.426144
5787,18455,41.893001,-75.359193
5788,18456,41.612796,-75.34043299999999
5789,18457,41.472094,-75.049165
5790,18458,41.395754,-74.91925400000001
5791,18459,41.504102,-75.428839
5792,18460,41.249894,-75.313008
5793,18461,41.929003,-75.327674
5794,18462,41.914344,-75.409089
5795,18463,41.357556,-75.396934
5796,18464,41.403012,-75.17695
5797,18465,41.831299,-75.516849
5798,18466,41.196442,-75.394233
5799,18469,41.703684,-75.130492
5800,18470,41.724706,-75.535516
5801,18471,41.529092999999996,-75.69118
5802,18472,41.58341,-75.396687
5803,18473,41.522059000000006,-75.21717199999999
5804,18503,41.411107,-75.66747
5805,18504,41.425521,-75.699867
5806,18505,41.386202000000004,-75.651527
5807,18507,41.359038,-75.681823
5808,18508,41.454947,-75.657937
5809,18509,41.430836,-75.642907
5810,18510,41.407379,-75.636613
5811,18512,41.426229,-75.601387
5812,18517,41.394641,-75.713636
5813,18518,41.375058,-75.73955699999999
5814,18519,41.461939,-75.630719
5815,18602,41.185952,-75.753988
5816,18603,41.082035,-76.258139
5817,18610,41.069339,-75.54946899999999
5818,18612,41.346088,-75.98638000000001
5819,18614,41.524947,-76.496996
5820,18615,41.461702,-75.857203
5821,18616,41.50483,-76.63605799999999
5822,18617,41.17054,-76.077533
5823,18618,41.365177,-76.041404
5824,18619,41.461696,-76.717816
5825,18621,41.248601,-76.098546
5826,18622,41.201232,-76.273515
