movie_id,imdbId,tmdbId
1386,120789,2657.0
1387,120157,9425.0
1388,150230,32326.0
1389,118799,637.0
1390,124819,8675.0
1391,100740,20701.0
1392,120877,9945.0
1393,120586,73.0
1394,116481,18603.0
1395,120722,46889.0
1396,120684,3033.0
1397,133952,9882.0
1398,120484,10663.0
1399,127536,4518.0
1400,120879,1808.0
1401,130018,3600.0
1402,119643,297.0
1403,116488,21589.0
1404,89941,11893.0
1405,73747,12223.0
1406,91954,14924.0
1407,91538,10002.0
1408,99750,41817.0
1409,50783,19426.0
1410,85244,12560.0
1411,120660,9798.0
1412,134067,14444.0
1413,120623,9487.0
1414,140888,666.0
1415,120070,2042.0
1416,166396,10162.0
1417,154420,309.0
1418,69089,692.0
1419,45826,24018.0
1420,24216,244.0
1421,74751,10730.0
1422,89017,8130.0
1423,89155,9749.0
1424,97366,14628.0
1425,89893,9626.0
1426,91159,13698.0
1427,91541,10466.0
1428,90264,707.0
1429,89489,11954.0
1430,87928,9336.0
1431,89822,10157.0
1432,91777,12118.0
1433,93756,10587.0
1434,95882,11825.0
1435,120595,9447.0
1436,124198,10029.0
1437,119248,27104.0
1438,147004,8545.0
1439,120324,10223.0
1440,120844,200.0
1441,120794,9837.0
1442,128445,11545.0
1443,138097,1934.0
1444,39628,11881.0
1445,89767,8879.0
1446,89880,1369.0
1447,83944,1368.0
1448,89370,10303.0
1449,88011,9326.0
1450,88933,10328.0
1451,79817,1367.0
1452,84602,1371.0
1453,89927,1374.0
1454,88930,15196.0
1455,90357,11904.0
1456,90685,15596.0
1457,91653,29968.0
1458,91024,44326.0
1459,87538,1885.0
1460,91326,8856.0
1461,97958,5825.0
1462,128853,9489.0
1463,120706,16885.0
1464,120863,8741.0
1465,133751,9276.0
1466,120751,9822.0
1467,41650,39314.0
1468,129290,10312.0
1469,120686,9441.0
1470,120633,9422.0
1471,119336,24525.0
1472,120857,10368.0
1473,118564,31662.0
1474,150915,46992.0
1475,145734,825.0
1476,132512,15556.0
1477,139699,14709.0
1478,91225,10658.0
1479,51622,11815.0
1480,91064,9426.0
1481,97368,10344.0
1482,91875,15698.0
1483,90660,2620.0
1484,72271,30497.0
1485,91877,12151.0
1486,91605,192.0
1487,91738,10013.0
1488,90555,9671.0
1489,92493,9396.0
1490,92105,11038.0
1491,90863,11873.0
1492,90567,18588.0
1493,91187,10015.0
1494,91055,12715.0
1495,92086,8388.0
1496,151691,8129.0
1497,160862,10314.0
1498,54167,11167.0
1499,120784,2112.0
1500,145893,16172.0
1501,138987,111794.0
1502,128133,9524.0
1503,174852,20595.0
1504,70544,16306.0
1505,124298,11622.0
1506,139462,10207.0
1507,155776,18892.0
1508,132477,13466.0
1509,151804,1542.0
1510,156901,43978.0
1511,137338,15256.0
1512,134273,8224.0
1513,123209,18417.0
1514,70334,1847.0
1515,84390,42113.0
1516,98084,8913.0
1517,85333,8769.0
1518,84412,14742.0
1519,71110,27932.0
1520,75648,7227.0
1521,72308,5919.0
1522,70909,2362.0
1523,74812,10803.0
1524,63442,871.0
1525,65462,1685.0
1526,69768,1705.0
1527,68408,1688.0
1528,67065,1687.0
1529,77189,166680.0
1530,122933,9535.0
1531,139134,796.0
1532,120735,100.0
1533,120646,30943.0
1534,131646,10350.0
1535,57129,11772.0
1536,94964,9540.0
1537,54443,11773.0
1538,56931,30202.0
1539,157016,1567.0
1540,141098,1641.0
1541,129332,10212.0
1542,118892,8583.0
1543,49408,16520.0
1544,131369,11374.0
1545,120757,16379.0
1546,120613,28029.0
1547,133093,603.0
1548,147800,4951.0
1549,120449,9840.0
1550,154506,11660.0
1551,139239,9430.0
1552,151738,11355.0
1553,105399,18764.0
1554,126250,9465.0
1555,133363,1414.0
1556,123964,6522.0
1557,110570,22826.0
1558,125659,1902.0
1559,133189,6396.0
1560,120797,12596.0
1561,126886,9451.0
1562,120907,1946.0
1563,137494,1844.0
1564,138510,6552.0
1565,162973,24584.0
1566,115669,25471.0
1567,37913,3309.0
1568,87799,18462.0
1569,89652,18252.0
1570,99422,8592.0
1571,120616,564.0
1572,118826,13852.0
1573,140379,10210.0
1574,165078,17962.0
1575,120915,1893.0
1576,149723,44297.0
1577,59643,8785.0
1578,23245,15849.0
1579,53085,18990.0
1580,82766,15660.0
1581,78346,1924.0
1582,81573,8536.0
1583,21814,138.0
1584,21884,3035.0
1585,34398,13666.0
1586,73629,36685.0
1587,44121,10785.0
1588,46534,8974.0
1589,49366,11549.0
1590,84745,17918.0
1591,53183,37305.0
1592,52151,18784.0
1593,125439,509.0
1594,139809,1090.0
1595,128278,12117.0
1596,186508,11779.0
1597,164085,62676.0
1598,145660,817.0
1599,120802,14283.0
1600,120855,37135.0
1601,144214,2275.0
1602,122541,24137.0
1603,120731,10376.0
1604,130827,104.0
1605,120370,15800.0
1606,142342,9032.0
1607,119038,9421.0
1608,99052,6488.0
1609,158983,9473.0
1610,120891,8487.0
1611,162677,10279.0
1612,163651,2105.0
1613,137363,1073.0
1614,137439,10239.0
1615,158811,10208.0
1616,185937,2667.0
1617,120663,345.0
1618,139414,9825.0
1619,87332,620.0
1620,97428,2978.0
1621,157503,10490.0
1622,141369,332.0
1623,149261,8914.0
1624,132347,9824.0
1625,163187,4806.0
1626,49406,247.0
1627,54331,967.0
1628,56193,802.0
1629,72684,3175.0
1630,53198,147.0
1631,55032,1628.0
1632,91557,11120.0
1633,91129,10136.0
1634,90774,32060.0
1635,92585,48686.0
1636,90886,48259.0
1637,88939,873.0
1638,91699,198469.0
1639,91530,11416.0
1640,91419,10776.0
1641,54033,24452.0
1642,91554,31924.0
1643,93818,30890.0
1644,93051,24081.0
1645,93690,20242.0
1646,144168,16406.0
1647,129167,10386.0
1648,167404,745.0
1649,155267,913.0
1650,63688,912.0
1651,138946,19457.0
1652,131325,11353.0
1653,120620,17707.0
1654,165710,9781.0
1655,77663,12185.0
1656,55304,28501.0
1657,66765,9267.0
1658,77394,10766.0
1659,80339,813.0
1660,83530,2665.0
1661,85995,11153.0
1662,95188,14170.0
1663,94737,2280.0
1664,119843,39780.0
1665,96244,10396.0
1666,107798,9944.0
1667,85334,850.0
1668,130121,10154.0
1669,133046,10342.0
1670,176269,10366.0
1671,105698,9349.0
1672,156887,10494.0
1673,73802,11963.0
1674,58175,141489.0
1675,104839,9096.0
1676,181733,113273.0
1677,120657,1911.0
1678,164108,37718.0
1679,125971,14578.0
1680,157183,49184.0
1681,145531,10307.0
1682,164181,11601.0
1683,118843,1075.0
1684,151582,21719.0
1685,97050,47951.0
1686,45251,47697.0
1687,81454,
1688,88146,26522.0
1689,63823,12105.0
1690,169547,14.0
1691,88178,24128.0
1692,126916,10390.0
1693,58182,704.0
1694,173390,142132.0
1695,77280,24153.0
1696,89175,11797.0
1697,61385,17887.0
1698,68473,10669.0
1699,82348,11527.0
1700,50814,40867.0
1701,108185,1049.0
1702,73812,11326.0
1703,99558,10975.0
1704,91431,10974.0
1705,150377,10398.0
1706,140397,24071.0
1707,134618,15198.0
1708,120188,6415.0
1709,162360,24066.0
1710,194314,171982.0
1711,87188,5622.0
1712,31397,42518.0
1713,79714,9638.0
1714,56443,11712.0
1715,156934,12618.0
1716,167427,13824.0
1717,171804,226.0
1718,165854,10388.0
1719,86200,9346.0
1720,100802,861.0
1721,82089,14412.0
1722,91042,9377.0
1723,86617,11541.0
1724,68699,11901.0
1725,61747,4929.0
1726,80179,11230.0
1727,65571,8416.0
1728,95270,11054.0
1729,37558,851.0
1730,87980,24453.0
1731,97223,20123.0
1732,77405,16642.0
1733,33804,3086.0
1734,34240,16305.0
1735,35169,32255.0
1736,38559,3767.0
1737,52225,17352.0
1738,85549,535.0
1739,104507,2731.0
1740,61578,1654.0
1741,59260,14831.0
1742,58150,658.0
1743,57076,657.0
1744,55928,646.0
1745,80453,5689.0
1746,58461,391.0
1747,119256,8052.0
1748,104431,772.0
1749,94008,31650.0
1750,137523,550.0
1751,166896,404.0
1752,48977,42196.0
1753,81633,36819.0
1754,61138,42726.0
1755,83946,9343.0
1756,78754,16858.0
1757,93206,42006.0
1758,97123,11562.0
1759,163988,8649.0
1760,142201,31306.0
1761,144640,10563.0
1762,59319,15247.0
1763,67527,29251.0
1764,93870,5548.0
1765,100502,5549.0
1766,96438,856.0
1767,81150,38772.0
1768,82398,699.0
1769,97742,709.0
1770,70328,253.0
1771,59800,660.0
1772,166943,26149.0
1773,120601,492.0
1774,119698,128.0
1775,200849,8672.0
1776,170705,8056.0
1777,120596,2020.0
1778,145681,9481.0
1779,140352,9008.0
1780,181288,14242.0
1781,156729,16129.0
1782,200071,11489.0
1783,65088,28145.0
1784,99180,18111.0
1785,77355,11223.0
1786,83767,16281.0
1787,92796,16288.0
1788,89885,1694.0
1789,97240,476.0
1790,106856,37094.0
1791,17925,961.0
1792,78087,24831.0
1793,82817,21610.0
1794,55630,11878.0
1795,67525,11234.0
1796,94012,957.0
1797,70608,11886.0
1798,48380,37853.0
1799,82484,62204.0
1800,65988,11040.0
1801,50371,21849.0
1802,86465,1621.0
1803,79540,14035.0
1804,87700,40771.0
1805,101669,11498.0
1806,105130,11790.0
1807,113416,29371.0
1808,120655,1832.0
1809,151137,10047.0
1810,165773,47692.0
1811,160620,18561.0
1812,118150,144953.0
1813,101605,11663.0
1814,34862,13485.0
1815,56197,9289.0
1816,105156,9264.0
1817,66473,11165.0
1818,95675,4203.0
1819,84855,24226.0
1820,86856,11379.0
1821,94027,29154.0
1822,93565,2039.0
1823,59674,77915.0
1824,68762,11943.0
1825,59646,11481.0
1826,57187,2690.0
1827,164312,20565.0
1828,165859,27141.0
1829,178737,10399.0
1830,162661,2668.0
1831,143145,36643.0
1832,185125,99.0
1833,24852,25898.0
1834,96061,9647.0
1835,42546,11787.0
1836,40522,5156.0
1837,93509,24276.0
1838,80979,11953.0
1839,67411,29005.0
1840,93512,26371.0
1841,32551,596.0
1842,50738,52470.0
1843,33045,20334.0
1844,87781,11393.0
1845,73692,31121.0
1846,105265,293.0
1847,93010,10998.0
1848,89360,12235.0
1849,95631,9013.0
1850,99077,11005.0
1851,101393,2924.0
1852,101889,177.0
1853,88007,38557.0
1854,87921,13681.0
1855,146675,9946.0
1856,120363,863.0
1857,155711,31582.0
1858,134154,22267.0
1859,104114,10411.0
1860,172396,20024.0
1861,158371,9684.0
1862,99165,9586.0
1863,28950,777.0
1864,79239,21887.0
1865,96328,18161.0
1866,150216,32274.0
1867,205000,10402.0
1868,120689,497.0
1869,124315,1715.0
1870,141974,42739.0
1871,67328,25188.0
1872,51337,15515.0
1873,166485,1439.0
1874,182789,2277.0
1875,164912,10137.0
1876,162866,10387.0
1877,120910,49948.0
1878,175880,334.0
1879,119079,30237.0
1880,151568,46435.0
1881,106455,22213.0
1882,66892,36492.0
1883,64276,624.0
1884,87231,26578.0
1885,53226,43103.0
1886,146838,9563.0
1887,125664,1850.0
1888,177789,926.0
1889,134119,1213.0
1890,195945,10471.0
1891,174856,10400.0
1892,145653,10397.0
1893,120866,12524.0
1894,192335,28216.0
1895,120834,10219.0
1896,172493,3558.0
1897,156812,17908.0
1898,134983,10384.0
1899,70903,10236.0
1900,46359,632.0
1901,95897,11851.0
1902,70511,5924.0
1903,70290,14886.0
1904,65724,26617.0
1905,97162,10493.0
1906,77269,16241.0
1907,107659,9644.0
1908,83929,13342.0
1909,94924,35119.0
1910,106364,14919.0
1911,88707,14040.0
1912,29606,22692.0
1913,100318,2990.0
1914,83851,10831.0
1915,90366,33078.0
1916,58625,16672.0
1917,71935,21489.0
1918,81748,13005.0
1919,156639,20468.0
1920,201840,14521.0
1921,104187,10406.0
1922,76095,14741.0
1923,104797,1883.0
1924,105417,2005.0
1925,108147,6279.0
1926,104389,11087.0
1927,106246,7305.0
1928,88683,24735.0
1929,105323,9475.0
1930,105793,8872.0
1931,108525,8873.0
1932,104694,11287.0
1933,105112,9869.0
1934,103855,619.0
1935,104070,9374.0
1936,104231,11259.0
1937,104454,8293.0
1938,105415,11068.0
1939,105665,1923.0
1940,105812,10158.0
1941,103893,10206.0
1942,104684,11782.0
1943,103905,10086.0
1944,104815,9367.0
1945,104291,10326.0
1946,104040,16562.0
1947,105046,9609.0
1948,103759,12143.0
1949,134084,4234.0
1950,105414,9605.0
1951,144117,8374.0
1952,67433,24349.0
1953,163978,1907.0
1954,184907,15489.0
1955,220099,15655.0
1956,209189,36210.0
1957,107920,62463.0
1958,62376,25934.0
1959,181984,14181.0
1960,162983,10385.0
1961,134847,2787.0
1962,190138,2069.0
1963,159272,61416.0
1964,221023,79515.0
1965,18773,28978.0
1966,21749,901.0
1967,87265,25010.0
1968,12349,10098.0
1969,43618,127602.0
1970,184858,2155.0
1971,185014,11004.0
1972,194368,20682.0
1973,181151,10416.0
1974,218043,14271.0
1975,165798,4816.0
1976,94347,19958.0
1977,55471,28569.0
1978,40506,11016.0
1979,42276,24481.0
1980,86969,11296.0
1981,56875,28172.0
1982,86005,14280.0
1983,55353,29478.0
1984,218112,73642.0
1985,183523,2067.0
1986,142688,622.0
1987,181530,28463.0
1988,101698,12186.0
1989,78902,20283.0
1990,91217,5693.0
1991,94812,287.0
1992,72890,968.0
1993,69704,838.0
1994,42208,16958.0
1995,49730,3114.0
1996,64110,15873.0
1997,104057,68427.0
1998,118043,48213.0
1999,53137,35412.0
2000,72251,8333.0
2001,90274,19259.0
2002,102138,820.0
2003,98645,11718.0
2004,93148,8989.0
2005,98309,11157.0
2006,79588,11176.0
2007,82474,14900.0
2008,87755,11899.0
2009,88760,19736.0
2010,90219,123047.0
2011,81400,24575.0
2012,46435,16535.0
2013,43379,23928.0
2014,195685,462.0
2015,195714,9532.0
2016,180181,117259.0
2017,95800,2383.0
2018,48316,53879.0
2019,72443,1396.0
2020,103074,1541.0
2021,78718,17443.0
2022,77975,8469.0
2023,91939,27995.0
2024,97216,925.0
2025,100168,41823.0
2026,102175,1713.0
2027,99317,54825.0
2028,71402,13939.0
2029,36775,996.0
2030,101787,9079.0
2031,100758,1498.0
2032,103060,1497.0
2033,108308,1499.0
2034,87985,1880.0
2035,92675,11690.0
2036,77530,29143.0
2037,113133,35292.0
2038,28944,36652.0
2039,93105,801.0
2040,95238,104301.0
2041,107050,11520.0
2042,61735,1879.0
2043,165929,2085.0
2044,195778,13539.0
2045,91142,33516.0
2046,57261,9960.0
2047,27977,3082.0
2048,107091,12187.0
2049,57163,24748.0
2050,54997,990.0
2051,53946,1908.0
2052,71411,9764.0
2053,75860,840.0
2054,74718,42237.0
2055,117468,26689.0
2056,43924,25673.0
2057,99871,2291.0
2058,112950,13531.0
2059,89457,526.0
2060,91445,13346.0
2061,146882,243.0
2062,138749,10501.0
2063,192614,11478.0
2064,102057,879.0
2065,17416,85689.0
2066,65126,17529.0
2067,95564,118098.0
2068,77928,11327.0
2069,100157,1700.0
2070,104928,54087.0
2071,89643,34322.0
2072,107630,41659.0
2073,69293,593.0
2074,74958,10774.0
2075,93640,10083.0
2076,79640,29786.0
2077,63374,11356.0
2078,75029,10747.0
2079,186151,10559.0
2080,217756,20697.0
2081,122459,2621.0
2082,160797,10479.0
2083,183503,49721.0
2084,51406,2006.0
2085,97940,11305.0
2086,82031,13665.0
2087,86927,12309.0
2088,98067,1552.0
2089,93773,106.0
2090,102713,10333.0
2091,82934,11027.0
2092,99014,123757.0
2093,191754,10468.0
2094,144084,1359.0
2095,171433,4967.0
2096,149367,31776.0
2097,166175,10557.0
2098,236216,27745.0
2099,83833,13776.0
2100,56687,10242.0
2101,51383,16347.0
2102,48140,4825.0
2103,85701,11654.0
2104,74860,10518.0
2105,80487,11977.0
2106,141926,3536.0
2107,159097,1443.0
2108,104549,10424.0
2109,44837,28971.0
2110,198021,10564.0
2111,189584,15723.0
2112,180837,19600.0
2113,162348,125537.0
2114,154421,452.0
2115,220100,36234.0
2116,93185,12476.0
2117,172495,98.0
2118,153464,47724.0
2119,188674,11129.0
2120,80913,42159.0
2121,85970,13105.0
2122,84315,22501.0
2123,185183,5491.0
2124,210616,10560.0
2125,37514,17889.0
2126,41716,31516.0
2127,89791,5683.0
2128,104438,12518.0
2129,130623,10567.0
2130,217630,10642.0
2131,215129,9285.0
2132,196216,10569.0
2133,120755,955.0
2134,184894,8584.0
2135,154443,11332.0
2136,55830,16093.0
2137,34742,29372.0
2138,15864,962.0
2139,39631,30588.0
2140,64757,668.0
2141,58576,23518.0
2142,76752,691.0
2143,89960,44018.0
2144,79574,698.0
2145,71807,682.0
2146,50598,28973.0
2147,14624,28974.0
2148,36824,22994.0
2149,208003,9600.0
2150,50095,38006.0
2151,80365,2768.0
2152,60371,21.0
2153,54953,10911.0
2154,70130,10102.0
2155,63518,6003.0
2156,71230,11072.0
2157,71206,23069.0
2158,92638,21299.0
2159,76044,38802.0
2160,47673,13368.0
2161,74486,985.0
2162,103767,14002.0
2163,48347,541.0
2164,82252,21137.0
2165,59578,938.0
2166,70355,10648.0
2167,86979,11368.0
2168,97322,10875.0
2169,89841,2075.0
2170,99582,1551.0
2171,95525,22500.0
2172,84522,10246.0
2173,91630,15762.0
2174,100403,169.0
2175,93894,865.0
2176,88172,9663.0
2177,94631,10128.0
2178,79501,9659.0
2179,82694,8810.0
2180,89530,9355.0
2181,92563,635.0
2182,91635,10068.0
2183,87262,11495.0
2184,105316,35936.0
2185,100046,51763.0
2186,92710,38921.0
2187,187078,9679.0
2188,182295,51333.0
2189,145503,17771.0
2190,99726,10264.0
2191,77362,31657.0
2192,82009,29204.0
2193,74156,17814.0
2194,93605,11879.0
2195,102592,21128.0
2196,67741,482.0
2197,71360,592.0
2198,77588,12611.0
2199,70509,14328.0
2200,70666,9040.0
2201,56195,43002.0
2202,72226,5121.0
2203,90728,6978.0
2204,69762,3133.0
2205,15648,643.0
2206,162650,479.0
2207,120913,7450.0
2208,188030,31023.0
2209,186253,25636.0
2210,120630,7443.0
2211,183505,2123.0
2212,187393,2024.0
2213,131704,17711.0
2214,177971,2133.0
2215,200669,29946.0
2216,97100,28774.0
2217,76257,11598.0
2218,106469,9702.0
2219,89118,9873.0
2220,72288,8348.0
2221,87175,24099.0
2222,71569,17897.0
2223,159382,12706.0
2224,219854,4244.0
2225,175142,4247.0
2226,179116,20770.0
2227,215369,1050.0
2228,60176,1052.0
2229,212974,23655.0
2230,87277,1788.0
2231,38499,32275.0
2232,120903,36657.0
2233,168794,47585.0
2234,163676,36047.0
2235,161081,2655.0
2236,52561,93.0
2237,54749,24167.0
2238,103241,10276.0
2239,80310,13783.0
2240,68555,11624.0
2241,77742,15867.0
2242,73312,11686.0
2243,89276,29263.0
2244,92048,11830.0
2245,144528,12107.0
2246,144201,10401.0
2247,171865,32640.0
2248,174480,10641.0
2249,200550,6282.0
2250,164052,9383.0
2251,186566,5551.0
2252,195234,2360.0
2253,57603,28043.0
2254,106627,33408.0
2255,65938,11589.0
2256,95863,15158.0
2257,95925,26515.0
2258,99005,11856.0
2259,86320,13567.0
2260,98384,10860.0
2261,49189,8420.0
2262,85470,18391.0
2263,38975,27452.0
2264,251739,38548.0
2265,234853,20438.0
2266,204709,46991.0
2267,163983,10391.0
2268,173716,14195.0
2269,233687,15665.0
2270,191397,10393.0
2271,199314,18168.0
2272,209958,8843.0
2273,188640,10643.0
2274,236388,23618.0
2275,95705,37136.0
2276,102510,37137.0
2277,46303,3110.0
2278,59017,11694.0
2279,88206,9651.0
2280,204946,1588.0
2281,209322,41282.0
2282,171580,10480.0
2283,190798,80713.0
2284,202677,1619.0
2285,181875,786.0
2286,197384,46119.0
2287,168629,16.0
2288,218839,13785.0
2289,210567,34299.0
2290,222850,22597.0
2291,210075,19348.0
2292,210945,10637.0
2293,93177,9003.0
2294,95294,9064.0
2295,107209,10434.0
2296,88184,469.0
2297,60397,2161.0
2298,40068,3073.0
2299,24184,10787.0
2300,88024,9507.0
2301,93996,27764.0
2302,100639,27767.0
2303,91990,40760.0
2304,100663,40446.0
2305,215545,24664.0
2306,208988,10461.0
2307,67128,1485.0
2308,212338,1597.0
2309,180093,641.0
2310,170691,10687.0
2311,202641,63956.0
2312,208874,6521.0
2313,54387,2134.0
2314,58708,42797.0
2315,249462,71.0
2316,230030,1636.0
2317,223897,10647.0
2318,111512,12207.0
2319,160127,4327.0
2320,146984,4958.0
2321,185431,9678.0
2322,203019,11978.0
2323,199753,8870.0
2324,203230,14295.0
2325,66995,681.0
2326,74452,11372.0
2327,216216,8452.0
2328,186894,10862.0
2329,170016,8871.0
2330,230591,34045.0
2331,213203,16340.0
2332,211181,10481.0
2333,213847,10867.0
2334,180073,10876.0
2335,217869,9741.0
2336,190332,146.0
2337,228750,11983.0
2338,190865,11678.0
2339,93748,2609.0
2340,96094,12714.0
2341,93428,708.0
2342,92106,1857.0
2343,94291,10673.0
2344,96969,2604.0
2345,88850,11064.0
2346,208092,107.0
2347,241303,392.0
2348,242423,8859.0
2349,120917,11688.0
2350,183659,12509.0
2351,207201,3981.0
2352,181536,711.0
2353,219699,2046.0
2354,247196,5001.0
2355,162222,8358.0
2356,218967,5994.0
2357,212346,1493.0
2358,190590,134.0
2359,120202,21991.0
2360,218182,29122.0
2361,146309,11973.0
2362,181865,1900.0
2363,189998,10873.0
2364,93223,26719.0
2365,83564,15739.0
2366,84434,2623.0
2367,53580,11209.0
2368,90670,13715.0
2369,49233,43258.0
2370,107007,10655.0
2371,218817,9989.0
2372,206275,9816.0
2373,194218,20637.0
2374,237572,5955.0
2375,102388,17474.0
2376,95690,11191.0
2377,105165,2613.0
2378,95348,17006.0
2379,108451,26333.0
2380,186589,16723.0
2381,209475,2018.0
2382,216800,47943.0
2383,92545,74340.0
2384,92546,5709.0
2385,92618,10937.0
2386,92641,4639.0
2387,92644,96.0
2388,86960,90.0
2389,92654,11028.0
2390,92695,19933.0
2391,92948,17159.0
2392,92965,10110.0
2393,83907,764.0
2394,93036,15658.0
2395,93093,52780.0
2396,93200,34101.0
2397,93209,32054.0
2398,93260,2614.0
2399,93407,13703.0
2400,93437,1547.0
2401,93493,10019.0
2402,93560,13509.0
2403,190524,37302.0
2404,118694,843.0
2405,120753,318.0
2406,250478,12806.0
2407,212985,9740.0
2408,239948,10878.0
2409,190861,7093.0
2410,231775,16300.0
2411,265632,19405.0
2412,230838,1921.0
2413,249893,21620.0
2414,166276,23685.0
2415,233142,12138.0
2416,191636,48217.0
2417,236493,6073.0
2418,182000,25208.0
2419,179626,2749.0
2420,192071,10050.0
2421,236447,95682.0
2422,116447,32686.0
2423,31742,51802.0
2424,91836,29492.0
2425,39190,19490.0
2426,57251,38805.0
2427,53793,22013.0
2428,60086,15598.0
2429,113026,62127.0
2430,66740,17965.0
2431,101764,9594.0
2432,102005,2453.0
2433,100140,4587.0
2434,91474,11454.0
2435,100486,38718.0
2436,88000,14052.0
2437,118540,26580.0
2438,89208,16263.0
2439,71771,4985.0
2440,215750,853.0
2441,205873,5257.0
2442,209144,77.0
2443,244970,12658.0
2444,227538,10054.0
2445,236784,2575.0
2446,245712,55.0
2447,247380,44379.0
2448,164334,2043.0
2449,221027,4133.0
2450,268200,26791.0
2451,243155,634.0
2452,245686,10956.0
2453,236348,19366.0
2454,231402,9290.0
2455,240515,13166.0
2456,240402,32590.0
2457,211492,52654.0
2458,86250,111.0
2459,55895,32488.0
2460,132245,10477.0
2461,203755,2144.0
2462,209163,1734.0
2463,240913,4973.0
2464,85811,849.0
2465,89504,27223.0
2466,25913,39266.0
2467,84917,11307.0
2468,101912,3784.0
2469,80539,11936.0
2470,80319,19494.0
2471,79638,40842.0
2472,90098,19357.0
2473,45464,33743.0
2474,66011,9062.0
2475,93713,11174.0
2476,48021,934.0
2477,183790,9476.0
2478,212826,37691.0
2479,256408,14268.0
2480,126029,808.0
2481,206742,49453.0
2482,203009,824.0
2483,213149,676.0
2484,210727,26813.0
2485,101587,1406.0
2486,95082,13554.0
2487,52902,17664.0
2488,54130,41050.0
2489,95647,1632.0
2490,54047,966.0
2491,53221,301.0
2492,94142,11896.0
2493,244316,25538.0
2494,60934,5923.0
2495,41996,15497.0
2496,59885,21876.0
2497,212815,21056.0
2498,251075,9397.0
2499,244244,9705.0
2500,254099,26475.0
2501,234288,29937.0
2502,65528,10364.0
2503,116344,32458.0
2504,102685,1089.0
2505,45810,759.0
2506,45891,10297.0
2507,48605,10653.0
2508,84805,9576.0
2509,230011,10865.0
2510,146316,1995.0
2511,232500,9799.0
2512,212720,644.0
2513,250224,10691.0
2514,258038,10615.0
2515,212517,47596.0
2516,203119,11826.0
2517,203632,9301.0
2518,243493,11444.0
2519,228786,60670.0
2520,239395,10992.0
2521,271027,2140.0
2522,257106,4248.0
2523,245238,17612.0
2524,249380,3134.0
2525,94663,22478.0
2526,52216,24382.0
2527,82136,11286.0
2528,58249,36245.0
2529,59124,26573.0
2530,16847,10728.0
2531,56217,11697.0
2532,91886,6106.0
2533,91983,11300.0
2534,47811,43316.0
2535,69467,10238.0
2536,65777,4789.0
2537,48261,18030.0
2538,63227,18988.0
2539,55184,11536.0
2540,49513,10339.0
2541,51036,976.0
2542,49966,69605.0
2543,59095,65632.0
2544,76786,11906.0
2545,68767,11713.0
2546,82176,9589.0
2547,67824,12481.0
2548,77594,13333.0
2549,89461,13938.0
2550,68935,9462.0
2551,163862,82623.0
2552,173840,2114.0
2553,250494,8835.0
2554,227445,11371.0
2555,242193,9517.0
2556,227005,15745.0
2557,188913,36107.0
2558,109049,13794.0
2559,130445,13795.0
2560,94606,31052.0
2561,94608,10868.0
2562,96764,14506.0
2563,94675,2.0
2564,94715,15592.0
2565,94716,15267.0
2566,94739,12710.0
2567,94744,30502.0
2568,94746,19382.0
2569,94799,17170.0
2570,94828,110428.0
2571,94889,7520.0
2572,94894,10126.0
2573,94898,9602.0
2574,94921,27397.0
2575,94963,10651.0
2576,95031,10141.0
2577,92929,27362.0
2578,95243,10130.0
2579,95253,2617.0
2580,95409,20443.0
2581,95488,11347.0
2582,95489,12144.0
2583,95638,13482.0
2584,95687,12120.0
2585,95801,3543.0
2586,89907,10925.0
2587,84296,24266.0
2588,96018,18197.0
2589,96071,11503.0
2590,96101,11966.0
2591,91949,2605.0
2592,96163,8740.0
2593,96256,8337.0
2594,96454,12582.0
2595,96794,11352.0
2596,96928,1648.0
2597,96933,4105.0
2598,97027,10142.0
2599,97142,21291.0
2600,97211,30352.0
2601,97235,14550.0
2602,97458,17190.0
2603,97531,14776.0
2604,97626,505.0
2605,97635,4486.0
2606,97714,12774.0
2607,97722,14621.0
2608,97731,19118.0
2609,97778,9494.0
2610,97815,9942.0
2611,97889,24739.0
2612,97965,9686.0
2613,98073,37146.0
2614,163025,331.0
2615,265029,11467.0
2616,222851,327.0
2617,162346,1548.0
2618,248845,13403.0
2619,133152,869.0
2620,237539,552.0
2621,123948,36095.0
2622,243655,2171.0
2623,98206,10135.0
2624,98261,60276.0
2625,98308,47045.0
2626,98536,6951.0
2627,98546,11959.0
2628,98554,2616.0
2629,98621,249.0
2630,98663,183.0
2631,101465,41784.0
2632,78490,31941.0
2633,83624,27813.0
2634,247638,9880.0
2635,266915,5175.0
2636,94868,41951.0
2637,60668,44258.0
2638,108323,70042.0
2639,80360,11542.0
2640,80436,19267.0
2641,252866,2770.0
2642,230600,1933.0
2643,244000,13496.0
2644,261983,10972.0
2645,250687,9896.0
2646,256524,2779.0
2647,261392,2294.0
2648,228333,10016.0
2649,208196,22230.0
2650,203166,742.0
2651,263488,8922.0
2652,184791,11065.0
2653,103596,16314.0
2654,70917,16307.0
2655,269341,25462.0
2656,242587,18734.0
2657,250809,44321.0
2658,180734,20857.0
2659,273253,75386.0
2660,139654,2034.0
2661,63032,9028.0
2662,102316,11521.0
2663,79579,21028.0
2664,71994,27327.0
2665,53559,29756.0
2666,93677,20115.0
2667,58092,30295.0
2668,57193,11576.0
2669,33836,43802.0
