,userId,tier,gender,following_rate,followers_avg_age,following_avg_age,max_repetitive_punc,num_of_hashtags_per_action,emoji_count_per_action,punctuations_per_action,number_of_words_per_action,avgCompletion,avgTimeSpent,avgDuration,avgComments,creations,content_views,num_of_comments,weekends_trails_watched_per_day,weekdays_trails_watched_per_day,slot1_trails_watched_per_day,slot2_trails_watched_per_day,slot3_trails_watched_per_day,slot4_trails_watched_per_day,avgt2
111,419563,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.115374485,8.0,116.93075,0,0.007874016,0.047244094,0.0,0.0,0.007874016,0.0,0.0,0.039370079,0.0,185.0
112,299485,2,1,0.145631068,1.0,2.0,0,0.0,0.0,0.0,0.0,0.238910951,4.536585366,38.56688571,0,0.0,0.339805825,0.0,0.199029126,0.0,0.0,0.398058252,0.0,0.0,0.0
113,752845,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.403741534,34.94259819,77.98641154,0,0.0,2.18699187,0.0,0.0,0.538211382,0.0,1.105691057,1.195121951,0.390243902,0.0
114,278360,1,1,0.011070111,0.0,0.0,0,0.0,0.0,0.0,0.285714286,0.087717073,11.0,203.12675,0,0.001845018,0.009225092,0.0,0.0,0.004428044,0.0,0.0,0.022140221,0.0,134.2
115,494514,2,1,0.008130081,0.0,0.0,5,0.021276596,0.0,0.063829787,0.446808511,0.382202029,8.390243902,47.07983333,0,0.12195122,0.25203252,0.0,0.036585366,0.05203252,0.0,0.06504065,0.056910569,0.211382114,191.1103896
116,571364,2,1,0.13559322,1.4,2.4,0,0.0,0.0,0.0,0.588235294,0.113883428,3.0,84.41666667,1,0.016949153,0.110169492,0.008474576,0.105932203,0.003389831,0.0,0.177966102,0.042372881,0.008474576,278.5
117,303529,1,1,0.002325581,0.0,0.0,2,0.0,0.0,0.002178649,0.843137255,0.424295079,28.49789916,106.2380424,2,0.2,0.860465116,0.004651163,0.13372093,0.167906977,0.21627907,0.190697674,0.362790698,0.337209302,191.0
118,796491,2,2,0.073770492,0.0,0.0,2,0.0,0.0,0.0,0.217391304,0.263298479,10.89655172,113.8863667,0,0.049180328,0.319672131,0.0,0.094262295,0.057377049,0.0,0.131147541,0.196721311,0.147540984,202.8181818
119,205775,2,1,0.008,0.0,0.0,0,0.0,0.0,0.0,0.588235294,0.703860471,19.84210526,86.15814286,0,0.016,0.112,0.0,0.076,0.0,0.0,0.0,0.136,0.016,206.6
120,133154,2,1,0.008,1.25,2.0,0,0.0,0.0,0.0,0.1,0.6401719,14.8,67.8035,0,0.008,0.064,0.0,0.04,0.0,0.0,0.0,0.08,0.0,265.8
121,182040,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.221651816,5.263157895,117.9116875,0,0.0,0.168224299,0.0,0.004672897,0.03364486,0.0,0.130841121,0.037383178,0.009345794,0.0
122,425341,2,1,0.053571429,2.333333333,2.666666667,0,0.0,0.0,0.0,0.181818182,0.445766357,10.11764706,63.87562,1,0.005952381,0.151785714,0.00297619,0.02827381,0.019047619,0.00297619,0.0,0.056547619,0.092261905,213.8461538
123,778887,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.414720678,8.987692308,60.57520979,0,0.0,2.445378151,0.0,0.62605042,0.295798319,0.0,1.025210084,0.596638655,1.109243697,0.0
124,583984,2,1,0.008547009,0.0,0.0,0,0.0,0.0,0.0,0.153846154,0.37773437,8.214285714,63.83022222,0,0.008547009,0.094017094,0.0,0.05982906,0.0,0.0,0.0,0.0,0.11965812,179.5
125,539227,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.38099661,5.80952381,52.70336842,0,0.0,0.198019802,0.0,0.004950495,0.03960396,0.0,0.0,0.0,0.207920792,0.0
126,564387,1,1,0.184,1.8,2.333333333,0,0.0,0.0,0.0,0.042253521,0.458514211,12.87356322,41.39337705,2,0.032,0.512,0.016,0.344,0.0016,0.0,0.0,0.352,0.344,88.85
127,676494,2,1,0.049586777,0.0,0.0,0,0.0,0.0,0.0,0.208333333,0.448614438,10.81578947,60.91618182,0,0.024793388,0.760330579,0.0,0.0,0.188429752,0.0,0.0,0.917355372,0.024793388,231.5
128,430864,2,1,0.008196721,0.0,0.0,0,0.0,0.0,0.0,0.033707865,0.500068588,24.21296296,42.70297647,0,0.008196721,0.713114754,0.0,0.180327869,0.104918033,0.0,0.491803279,0.303278689,0.090163934,193.0
129,899581,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.222712206,75.25,337.88,0,0.0,0.002590674,0.0,0.0,0.002072539,0.0,0.0,0.0,0.010362694,0.0
130,240613,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.294560092,7.5,59.8902,0,0.0,0.04587156,0.0,0.0,0.011009174,0.055045872,0.0,0.0,0.0,0.0
131,859112,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,13.0,12.72,0,0.0,0.016129032,0.0,0.008064516,0.0,0.0,0.016129032,0.0,0.0,0.0
132,541833,3,1,0.008,0.0,0.0,0,0.0,0.0,0.0,0.055555556,0.261624977,6.8,50.39169231,0,0.032,0.104,0.0,0.092,0.0112,0.0,0.0,0.0,0.24,188.0909091
133,126115,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.027027027,0.387872778,9.397590361,117.9422647,0,0.008547009,0.615384615,0.0,0.145299145,0.083760684,0.0,0.025641026,0.683760684,0.0,0.0
134,839591,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.18283455,4.615384615,78.00908333,0,0.016,0.096,0.0,0.052,0.0,0.0,0.024,0.08,0.0,0.0
135,453712,2,1,0.016393443,0.0,0.0,0,0.0,0.0,0.0,0.0,0.676173683,14.48648649,19.4085,0,0.0,0.524590164,0.0,0.303278689,0.0,0.0,0.0,0.0,0.606557377,0.0
136,544861,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.229899559,3.75,14.74666667,0,0.0,0.057692308,0.0,0.0,0.015384615,0.0,0.076923077,0.0,0.0,0.0
137,544078,2,1,0.001818182,0.0,0.0,0,0.0,0.0,0.0,0.25,0.03167541,11.66666667,334.067,0,0.001818182,0.003636364,0.0,0.0,0.001090909,0.0,0.005454545,0.0,0.0,189.5384615
138,183509,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0078125,0.209363911,5.462686567,60.42333628,0,0.009009009,1.135135135,0.0,0.459459459,0.057657658,0.189189189,0.0,0.927927928,0.09009009,192.4583333
139,259083,2,1,0.277777778,1.6,1.882352941,0,0.0,0.0,0.0,0.5,0.146626818,4.142857143,52.657375,0,0.007936508,0.063492063,0.0,0.0,0.022222222,0.0,0.111111111,0.0,0.0,134.1111111
140,512432,2,1,0.0,0.0,0.0,6,0.0,0.0,0.428571429,2.523809524,0.398906031,7.895833333,28.1928,0,0.056,0.104,0.0,0.096,0.0384,0.0,0.0,0.0,0.384,176.4230769
141,874150,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.444444444,0.327274414,12.63636364,107.4758,0,0.007936508,0.055555556,0.0,0.0,0.017460317,0.0,0.063492063,0.015873016,0.007936508,218.0
142,484182,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.234924193,5.0,98.01805263,0,0.0,0.159663866,0.0,0.054621849,0.010084034,0.0,0.008403361,0.117647059,0.033613445,0.0
143,745938,2,1,0.008,0.0,0.0,6,0.0,0.0,0.0,0.096590909,0.64960274,17.21491228,36.97075974,0,0.072,1.328,0.0,0.868,0.0176,0.0,0.576,0.28,0.968,185.0344828
144,291359,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.023255814,0.284829326,4.803921569,39.047,0,0.016,0.32,0.0,0.204,0.0,0.352,0.0,0.0,0.056,224.2727273
145,499672,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.240299096,12.40286299,115.168,0,0.0,4.093220339,0.0,0.631355932,0.576271186,0.237288136,1.661016949,1.330508475,0.915254237,0.0
146,757865,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.526208627,13.54545455,67.22209091,0,0.0,0.093220339,0.0,0.046610169,0.0,0.0,0.0,0.0,0.093220339,0.0
147,744124,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.563008007,15.18867925,74.51352273,0,0.0,0.394736842,0.0,0.004385965,0.09122807,0.0,0.307017544,0.131578947,0.026315789,0.0
148,641947,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.322461332,3.6,9.952,0,0.0,0.040322581,0.0,0.02016129,0.0,0.0,0.040322581,0.0,0.0,0.0
149,631749,1,1,0.001811594,3.0,3.0,4,0.0,0.0,0.0,0.272727273,0.435032065,10.56756757,82.648,0,0.028985507,0.048913043,0.0,0.027173913,0.002536232,0.0,0.009057971,0.048913043,0.009057971,211.9636364
150,306277,2,1,0.188976378,2.0,2.473684211,0,0.0,0.0,0.0,0.0,0.228672373,3.632911392,61.62554688,0,0.0,0.551181102,0.0,0.153543307,0.062992126,0.0,0.047244094,0.393700787,0.181102362,203.5
151,235799,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.833333333,0.346876273,6.5,45.04142857,0,0.016,0.168,0.0,0.124,0.0112,0.0,0.136,0.168,0.0,141.4
152,710764,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.436171778,9.526315789,63.3115974,0,0.0,0.75,0.0,0.10546875,0.10625,0.0078125,0.25,0.4609375,0.0234375,0.0
153,781819,1,1,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.280838509,13.28571429,100.1088333,0,0.003344482,0.02006689,0.0,0.008361204,0.001337793,0.0,0.013377926,0.010033445,0.0,164.3333333
154,666304,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.047733959,7.5,164.0127143,0,0.0,0.071428571,0.0,0.0,0.012698413,0.0,0.063492063,0.0,0.0,0.0
155,936933,2,1,0.007104796,0.0,0.0,0,0.0,0.0,0.0,0.333333333,0.115245396,10.44,184.009,0,0.01598579,0.024866785,0.0,0.0,0.008880995,0.0,0.008880995,0.021314387,0.014209591,221.8333333
156,553754,3,1,0.001858736,0.0,0.0,0,0.0,0.0,0.0,0.052631579,0.352026714,28.44444444,162.572,0,0.001858736,0.031598513,0.0,0.003717472,0.005204461,0.018587361,0.0,0.007434944,0.007434944,179.1666667
157,549118,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.45653394,7.833333333,33.8175,0,0.0,0.05,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0
158,700708,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.405159317,7.0,21.91,0,0.0,0.033057851,0.0,0.0,0.00661157,0.0,0.0,0.033057851,0.0,0.0
159,817857,2,1,0.001736111,0.0,0.0,0,0.0,0.0,0.0,0.222222222,0.327983713,15.125,73.28325,0,0.003472222,0.010416667,0.0,0.006076389,0.003125,0.0,0.027777778,0.0,0.0,252.5714286
160,874839,2,1,0.005545287,0.0,0.0,0,0.0,0.0,0.0,0.090909091,0.13621802,8.302325581,210.7801818,2,0.009242144,0.025878004,0.003696858,0.0,0.015896488,0.066543438,0.0,0.0,0.012939002,186.0
161,693763,2,1,0.016528926,0.0,0.0,0,0.0,0.0,0.0,0.0,0.392729096,9.322033898,37.29909524,0,0.0,0.371900826,0.0,0.0,0.097520661,0.173553719,0.0,0.0,0.314049587,0.0
162,367673,2,1,0.726415094,3.333333333,3.0,5,0.0,0.0,0.0,0.010989011,0.467879374,14.61538462,30.36072941,3,0.018867925,0.801886792,0.028301887,0.0,0.196226415,0.0,0.0,0.0,0.981132075,121.7857143
163,619595,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.255833538,5.014851485,70.11977436,0,0.0,1.663934426,0.0,0.336065574,0.196721311,0.0,0.885245902,0.672131148,0.098360656,0.0
164,103928,1,1,0.06504065,1.0,2.285714286,0,0.0,0.0,0.0,0.125,0.390006278,7.469387755,33.72745455,1,0.008130081,0.365853659,0.008130081,0.0,0.079674797,0.0,0.0,0.0,0.398373984,364.0
165,245167,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.060606061,0.464008823,11.55882353,57.96817241,0,0.008196721,0.254098361,0.0,0.0,0.055737705,0.0,0.06557377,0.0,0.213114754,207.0
166,893389,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.179433825,24.5,136.465,0,0.0,0.010989011,0.0,0.0,0.002197802,0.010989011,0.0,0.0,0.0,0.0
167,397601,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.142857143,0.171404522,12.92307692,163.642,1,0.015384615,0.076923077,0.007692308,0.0,0.02,0.0,0.038461538,0.061538462,0.0,188.75
168,442794,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.697889182,11.0,15.22,0,0.0,0.016,0.0,0.008,0.0,0.0,0.0,0.016,0.0,0.0
169,949985,1,1,0.003527337,0.0,0.0,0,0.0,0.0,0.0,0.142857143,0.283310472,16.375,163.7192,0,0.001763668,0.008818342,0.0,0.0,0.002821869,0.0,0.010582011,0.003527337,0.0,210.0
170,422134,2,1,0.032,1.0,2.0,2,0.0,0.0,0.0,0.111111111,0.337273072,5.090909091,54.227,0,0.008,0.056,0.0,0.024,0.008,0.0,0.088,0.0,0.0,35.0
171,852073,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.499094841,13.21428571,17.91738462,0,0.0,0.10483871,0.0,0.056451613,0.0,0.0,0.112903226,0.0,0.0,0.0
172,822072,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.079170295,5.0,63.155,0,0.0,0.01038961,0.0,0.0,0.000519481,0.0,0.0,0.002597403,0.0,0.0
173,628503,2,1,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.17479468,6.0,99.9439,0,0.006578947,0.065789474,0.0,0.036184211,0.0,0.0,0.052631579,0.0,0.019736842,166.0
174,953342,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.253096202,6.0,77.58772,0,0.0,0.24137931,0.0,0.0,0.044827586,0.0,0.060344828,0.163793103,0.0,0.0
175,397921,2,1,0.002066116,0.0,0.0,0,0.0,0.0,0.0,0.125,0.104149411,14.66666667,202.1095,0,0.002066116,0.012396694,0.0,0.003099174,0.002479339,0.0,0.016528926,0.002066116,0.0,171.75
176,927269,2,2,0.016,0.0,0.0,3,0.0,0.0,0.0,0.058823529,0.389683945,7.657894737,57.3139375,0,0.088,0.176,0.0,0.132,0.008,0.136,0.08,0.024,0.064,173.7111111
177,228819,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.185185185,2.0,10.8,0,0.0,0.015873016,0.0,0.0,0.003174603,0.015873016,0.0,0.0,0.0,0.0
178,913560,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.413374251,22.58333333,77.1255,0,0.0,0.173228346,0.0,0.035433071,0.023622047,0.023622047,0.0,0.11023622,0.05511811,0.0
179,648234,2,1,0.017699115,0.0,0.0,0,0.0,0.0,0.0,0.428571429,0.118769303,4.2,89.897,0,0.017699115,0.03539823,0.0,0.0,0.008849558,0.0,0.0,0.0,0.044247788,174.5
180,294336,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.392955286,25.44444444,76.71852941,0,0.0,0.276923077,0.0,0.046153846,0.036923077,0.0,0.076923077,0.2,0.0,0.0
181,943792,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.209943143,18.14285714,122.6656,0,0.0,0.039370079,0.0,0.0,0.011023622,0.0,0.0,0.0,0.05511811,0.0
182,267733,2,1,0.001766784,0.0,0.0,0,0.0,0.0,0.0,0.25,0.519099764,378.1666667,283.379,0,0.001766784,0.003533569,0.0,0.005300353,0.0,0.0,0.0,0.001766784,0.008833922,0.0
183,638192,3,2,0.015873016,0.0,0.0,0,0.0,0.0,0.0,0.058823529,0.586322469,12.16071429,16.11846667,0,0.023809524,0.373015873,0.0,0.051587302,0.068253968,0.0,0.325396825,0.103174603,0.015873016,67.5
184,353596,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.341657271,4.0,83.0514147,0,0.0,0.005988024,0.0,0.002994012,0.0,0.0,0.005988024,0.0,0.0,0.0
185,350035,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.32139799,6.343832021,62.14352975,0,0.0,3.116666667,0.0,0.083333333,0.601666667,0.0,0.0,2.5,0.675,0.0
186,570734,2,2,0.016129032,2.5,2.5,4,0.0,0.0,0.0,0.170212766,0.571207563,11.34722222,26.86864865,0,0.048387097,0.322580645,0.0,0.0,0.116129032,0.0,0.580645161,0.0,0.0,179.8333333
187,743377,1,2,0.0,0.0,0.0,4,0.0,0.0,0.03030303,0.424242424,0.178000095,22.33333333,186.723625,5,0.0859375,0.125,0.0390625,0.0,0.046875,0.1796875,0.0078125,0.046875,0.0,210.2954545
188,605766,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.222222222,0.185661923,9.0,130.039375,0,0.0,0.063492063,0.0,0.015873016,0.006349206,0.0,0.0,0.031746032,0.031746032,0.0
189,957079,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.195171825,5.0,22.88,0,0.0,0.163934426,0.0,0.049180328,0.016393443,0.0,0.114754098,0.049180328,0.016393443,0.0
190,150642,2,1,0.129032258,2.1,2.384615385,6,0.0,0.0,0.098591549,1.070422535,0.735894308,13.01869159,30.74143333,1,0.225806452,0.330645161,0.008064516,0.092741935,0.135483871,0.056451613,0.427419355,0.274193548,0.10483871,181.5154639
191,356865,1,1,0.040983607,4.0,4.0,0,0.0,0.0,0.0,0.022321429,0.248776752,6.215231788,72.07265714,1,0.049180328,1.770491803,0.008196721,0.221311475,0.406557377,0.0,0.229508197,0.762295082,1.483606557,162.0555556
192,621691,2,1,0.024390244,0.0,0.0,5,0.0,0.0,0.088235294,0.235294118,0.395759385,12.45762712,177.8018929,0,0.024390244,0.243902439,0.0,0.0,0.095934959,0.0,0.0,0.341463415,0.138211382,160.0
193,888216,1,2,0.0078125,1.0,2.0,2,0.0,0.0,0.0,0.971428571,0.174164916,21.16666667,193.7018387,0,0.015625,0.25,0.0,0.0,0.084375,0.0,0.421875,0.0,0.0,221.8
194,210667,2,1,0.194444444,1.833333333,2.733333333,4,0.0,0.0,0.0,0.534090909,0.313504605,9.185185185,86.32485,0,0.277777778,0.527777778,0.0,0.013888889,0.194444444,0.0,0.277777778,0.5,0.222222222,348.5924171
195,794594,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.313094541,5.16,35.08410417,0,0.0,0.455284553,0.0,0.0,0.081300813,0.0,0.390243902,0.016260163,0.0,0.0
196,524465,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.252409285,8.833333333,96.90233333,0,0.0,0.047619048,0.0,0.0,0.00952381,0.0,0.0,0.0,0.047619048,0.0
197,740078,2,1,0.001811594,0.0,0.0,0,0.0,0.0,0.0,0.333333333,0.295012027,6.5,22.033,0,0.001811594,0.001811594,0.0,0.001811594,0.0,0.0,0.0,0.0,0.003623188,191.0
198,754702,3,1,0.015748031,0.0,0.0,0,0.0,0.0,0.0,0.153846154,0.311021725,8.194029851,85.22113043,0,0.023622047,0.377952756,0.0,0.047244094,0.086614173,0.125984252,0.173228346,0.070866142,0.157480315,186.3076923
199,429697,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.118298896,8.666666667,126.0266667,0,0.0,0.073170732,0.0,0.036585366,0.0,0.0,0.0,0.073170732,0.0,0.0
200,741709,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.470808697,13.72727273,41.91233333,0,0.0,0.073170732,0.0,0.0,0.017886179,0.0,0.0,0.089430894,0.0,0.0
201,510420,1,1,0.08,0.0,0.0,0,0.0,0.0,0.0,0.967741935,0.285782173,8.0,78.73968182,0,0.064,0.176,0.0,0.12,0.0112,0.0,0.272,0.016,0.008,156.3333333
202,204180,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.29970526,5.5,110.017375,0,0.0,0.090909091,0.0,0.0,0.018181818,0.0,0.090909091,0.0,0.0,0.0
203,564884,2,2,0.012658228,0.0,0.0,6,0.0,0.0,0.375,0.0625,0.339778859,11.61904762,58.05885714,0,0.0,0.189873418,0.0,0.0,0.106329114,0.0,0.0,0.0,0.53164557,0.0
204,412064,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.189060044,2.666666667,13.86666667,0,0.0,0.06122449,0.0,0.0,0.012244898,0.0,0.06122449,0.0,0.0,0.0
205,490146,2,1,0.010619469,2.0,3.0,0,0.0,0.0,0.0,0.204301075,0.228568244,17.32638889,162.4702838,1,0.010619469,0.150442478,0.001769912,0.017699115,0.043893805,0.145132743,0.054867257,0.003539823,0.051327434,252.15
206,881695,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.125,0.336973841,33.55555556,35.50766667,0,0.008474576,0.050847458,0.0,0.033898305,0.001694915,0.025423729,0.0,0.033898305,0.016949153,180.0
207,933156,2,1,0.008,1.0,3.0,0,0.0,0.0,0.0,0.076923077,0.205247737,8.2,159.723875,0,0.016,0.08,0.0,0.032,0.0032,0.0,0.064,0.008,0.008,266.6666667
208,107841,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.285789356,6.025,62.17055882,0,0.0,0.272,0.0,0.16,0.0,0.0,0.0,0.32,0.0,0.0
209,416507,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.27830924,4.6,23.096,0,0.0,0.040650407,0.0,0.0,0.008130081,0.0,0.0,0.040650407,0.0,0.0
210,441791,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.158062378,3.545454545,52.29727273,0,0.0,0.092436975,0.0,0.0,0.018487395,0.092436975,0.0,0.0,0.0,0.0
211,565225,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.307646193,6.75,97.706,0,0.0,0.055555556,0.0,0.0,0.012698413,0.0,0.0,0.0,0.063492063,0.0
212,303568,1,1,0.103174603,1.875,2.333333333,0,0.0,0.0,0.0,0.109090909,0.223827276,33.85915493,76.14015789,0,0.023809524,0.404761905,0.0,0.115079365,0.066666667,0.0,0.261904762,0.26984127,0.031746032,211.4117647
213,304619,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.615949294,13.32692308,20.85706522,0,0.0,0.571428571,0.0,0.0,0.123809524,0.0,0.0,0.619047619,0.0,0.0
214,866911,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.422837364,8.714285714,56.78316667,0,0.008,0.064,0.0,0.012,0.0064,0.0,0.008,0.0,0.048,195.0
215,168991,1,1,0.017241379,0.0,0.0,0,0.0,0.0,0.0,0.012195122,0.668493723,35.66292135,69.03121622,2,0.051724138,2.043103448,0.017241379,0.301724138,0.339655172,0.068965517,0.922413793,0.137931034,1.172413793,188.7428571
216,649442,1,1,0.229508197,1.625,2.25,0,0.0,0.0,0.0,0.094339623,0.579213221,13.44444444,50.61138,0,0.016393443,0.409836066,0.0,0.0,0.118032787,0.0,0.049180328,0.237704918,0.303278689,184.88
217,754989,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.221302611,9.578947368,131.1881818,0,0.0,0.113821138,0.0,0.0,0.030894309,0.0,0.024390244,0.130081301,0.0,0.0
218,937535,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.253090584,3.142857143,10.5505,0,0.0,0.073170732,0.0,0.0,0.011382114,0.0,0.0,0.056910569,0.0,0.0
219,376743,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.463330487,34.16,53.99609091,0,0.0,0.2,0.0,0.041666667,0.025,0.0,0.0,0.175,0.033333333,0.0
220,767527,2,2,0.0,0.0,0.0,0,0.0,0.0,0.076923077,0.153846154,0.429467752,15.28571429,96.231625,0,0.008474576,0.093220339,0.0,0.012711864,0.018644068,0.0,0.084745763,0.0,0.033898305,82.5
221,225178,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.341657271,22.0,83.0514147,0,0.0,0.002785515,0.0,0.0,0.000557103,0.0,0.002785515,0.0,0.0,0.0
222,519735,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00573526,3.0,523.08,0,0.0,0.008403361,0.0,0.0,0.001680672,0.0,0.0,0.0,0.008403361,0.0
223,953642,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.456548797,12.33333333,53.76664,0,0.0,0.204918033,0.0,0.0,0.049180328,0.0,0.008196721,0.057377049,0.180327869,0.0
224,125746,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.306116168,7.2,31.36955556,0,0.0,0.072580645,0.0,0.080645161,0.0,0.0,0.0,0.0,0.161290323,0.0
225,623880,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.166666667,0.150989253,6.7,127.4023333,0,0.007874016,0.078740157,0.0,0.0,0.015748031,0.070866142,0.0,0.007874016,0.0,128.2
226,720728,1,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.075047551,2.625,239.2366667,0,0.007874016,0.047244094,0.0,0.031496063,0.0,0.0,0.062992126,0.0,0.0,184.78125
227,836925,2,1,0.013245033,0.0,0.0,0,0.0,0.0,0.0,0.008955224,0.182754635,8.255384615,40.81170714,0,0.009933775,1.09602649,0.0,0.0,0.215231788,0.195364238,0.149006623,0.125827815,0.605960265,155.5625
228,449172,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.421389746,8.285714286,40.277,0,0.0,0.067961165,0.0,0.009708738,0.009708738,0.0,0.038834951,0.009708738,0.019417476,0.0
229,198680,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.157348893,2.5,15.7745,0,0.0,0.031746032,0.0,0.0,0.006349206,0.0,0.0,0.031746032,0.0,0.0
230,428637,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.414853488,10.05263158,19.11564706,0,0.0,0.189473684,0.0,0.042105263,0.023157895,0.0,0.0,0.136842105,0.063157895,0.0
231,702124,1,1,0.007936508,0.0,0.0,0,0.0,0.0,0.0,0.125,0.187024086,7.666666667,108.5771667,0,0.007936508,0.047619048,0.0,0.0,0.00952381,0.0,0.0,0.0,0.047619048,345.3333333
232,706286,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.285714286,0.477575992,4.904761905,62.5286875,0,0.016,0.144,0.0,0.032,0.0208,0.0,0.04,0.048,0.08,200.875
233,934741,2,1,0.007936508,0.0,0.0,0,0.0,0.0,0.0,0.0,0.336174998,9.130434783,67.95281818,0,0.0,0.182539683,0.0,0.007936508,0.033333333,0.0,0.015873016,0.0,0.166666667,0.0
234,792996,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.031288692,6.714285714,447.446,0,0.0,0.031496063,0.0,0.0,0.011023622,0.0,0.0,0.0,0.05511811,0.0
235,391296,1,1,19.640625,1.921013413,1.981818182,5,0.0,0.0,0.0,0.044444444,0.527914155,13.24390244,56.03660498,1,0.109375,2.3359375,0.0078125,0.296875,0.521875,0.015625,0.9296875,1.0859375,1.171875,119.3283582
236,318978,2,2,0.024390244,1.428571429,1.333333333,0,0.0,0.0,0.0,0.126666667,0.449255109,14.71428571,99.38639098,4,0.056910569,1.12195122,0.032520325,0.052845528,0.297560976,0.0,0.487804878,0.991869919,0.113821138,177.9583333
237,149578,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.207017772,3.285714286,19.23428571,0,0.0,0.056,0.0,0.028,0.0,0.0,0.0,0.056,0.0,0.0
