,flightName,departure,destination,date,userID
1380,BJ32579,CH,SG,08-03-2012,716537
1381,OJ73749,SG,AZ,14-07-2012,716537
1382,WS3103910,AZ,CH,25-05-2013,716537
1383,HT92719,CH,CL,25-06-2013,716537
1384,IN283101,CL,GB,08-05-2014,716537
1385,EU58131,GB,AZ,23-02-2015,716537
1386,NQ766102,AZ,PH,22-12-2015,716537
1387,SV1191010,PH,SE,02-05-2016,716537
1388,CE96468,SE,GB,13-05-2016,716537
1389,VC454108,GB,MT,14-06-2016,716537
1390,MT49229,MT,SE,17-08-2016,716537
1391,CS75253,SE,JP,29-11-2016,716537
1392,KD56815,JP,MX,06-12-2016,716537
1393,PV787710,MX,PT,15-08-2017,716537
1394,WG241096,PT,FR,15-10-2017,716537
1395,QP21481,FR,ES,21-10-2017,716537
1396,YI102113,ES,AZ,28-03-2018,716537
1397,KT81764,AZ,CZ,11-11-2018,716537
1398,UQ109618,CZ,SE,23-08-2019,716537
1399,EG1015106,SE,PR,27-02-2020,716537
1400,PU210612,PR,CR,18-11-2020,716537
1401,NG6491010,CR,AZ,29-10-2021,716537
1402,WJ9102104,AZ,US,28-01-2022,716537
1403,MH67539,US,BE,22-10-2022,716537
1404,KA107729,GT,CH,31-05-2010,504629
1405,PC1041107,CH,CZ,09-08-2010,504629
1406,VS93298,CZ,AZ,12-03-2011,504629
1407,SG121910,AZ,BE,04-08-2011,504629
1408,QJ51135,BE,MX,17-12-2011,504629
1409,JL1044210,MX,HU,26-05-2012,504629
1410,ET1107110,HU,IT,20-04-2013,504629
1411,PE39278,IT,HU,21-08-2013,504629
1412,NL81735,HU,AZ,30-08-2013,504629
1413,HX108799,AZ,PL,30-10-2013,504629
1414,CE43889,PL,ZA,22-08-2014,504629
1415,CU23216,ZA,AR,12-10-2014,504629
1416,VI56368,AR,DE,06-06-2015,504629
1417,MK314910,DE,CH,22-07-2015,504629
1418,XF65978,CH,IS,18-08-2015,504629
1419,XA94968,IS,GT,02-06-2016,504629
1420,NA745910,GT,HR,25-09-2016,504629
1421,ZJ19165,HR,IT,17-02-2017,504629
1422,EX58221,IT,CR,10-07-2017,504629
1423,EZ76656,CR,DK,10-08-2017,504629
1424,ZG14112,DK,MD,25-08-2017,504629
1425,PA964210,MD,PL,23-05-2018,504629
1426,GH66188,PL,CL,19-10-2018,504629
1427,JJ238109,CL,AZ,07-02-2019,504629
1428,LJ36157,AZ,MX,04-06-2019,504629
1429,UG771027,MX,CZ,16-03-2020,504629
1430,SE15612,CZ,AZ,07-02-2021,504629
1431,XQ22987,AZ,MY,20-02-2022,504629
1432,ZM81299,MY,CR,19-10-2022,504629
1433,ZO37966,PH,GB,18-09-2010,872332
1434,YW57779,GB,MD,03-10-2010,872332
1435,UX104197,MD,ES,04-09-2011,872332
1436,IA144106,ES,CH,03-08-2012,872332
1437,ZA33911,CH,MY,26-03-2013,872332
1438,PB94287,MY,MT,10-05-2013,872332
1439,QB78745,MT,AR,05-11-2013,872332
1440,KJ71836,AR,LT,28-08-2014,872332
1441,QT110742,LT,FR,05-03-2015,872332
1442,IL849610,FR,IT,28-08-2015,872332
1443,GC26677,IT,FI,08-07-2016,872332
1444,AZ96738,FI,AZ,22-04-2017,872332
1445,ZW71842,AZ,ES,19-05-2017,872332
1446,YN23176,ES,BE,28-03-2018,872332
1447,YT721026,BE,MY,17-10-2018,872332
1448,CQ21585,MY,HR,07-02-2019,872332
1449,XV18442,HR,AZ,10-05-2019,872332
1450,YD861107,AZ,CZ,06-07-2019,872332
1451,AO106746,CZ,AZ,25-01-2020,872332
1452,MT53533,AZ,FI,07-11-2020,872332
1453,IE571087,FI,AZ,22-08-2021,872332
1454,HA610323,AZ,CZ,28-08-2022,872332
1455,UQ25629,CZ,CR,30-07-2023,872332
1456,ZZ95714,BE,CO,27-06-2010,520229
1457,HG710464,CO,CL,17-12-2010,520229
1458,JZ36777,CL,PL,26-03-2011,520229
1459,LQ13729,PL,AZ,07-11-2011,520229
1460,XF41297,AZ,CL,12-02-2012,520229
1461,GA55482,CL,JP,12-06-2012,520229
1462,QM56211,JP,MD,21-06-2012,520229
1463,MY71129,MD,PL,13-11-2012,520229
1464,EU1082910,PL,CH,25-10-2013,520229
1465,XT94548,CH,FI,15-08-2014,520229
1466,DJ52529,FI,GT,04-10-2014,520229
1467,WN69955,GT,BR,30-08-2015,520229
1468,BR9710102,BR,PR,20-12-2015,520229
1469,MS7410310,PR,BD,04-09-2016,520229
1470,CM35582,BD,MX,29-03-2017,520229
1471,UW431014,MX,MT,30-06-2017,520229
1472,IP26655,MT,NL,13-03-2018,520229
1473,RF38939,NL,RU,24-12-2018,520229
1474,NQ214103,RU,TR,04-12-2019,520229
1475,VC6101078,TR,PT,23-12-2019,520229
1476,DK67642,PT,PL,15-07-2020,520229
1477,FA45311,PL,CL,17-03-2021,520229
1478,OU86893,CL,MY,20-01-2022,520229
1479,CG105398,MY,DK,04-01-2023,520229
1480,MZ568310,EE,IN,06-10-2010,229860
1481,JK68616,IN,PL,01-03-2011,229860
1482,UW29128,PL,PR,10-11-2011,229860
1483,TN34672,PR,MT,26-12-2011,229860
1484,LD47321,MT,CZ,20-09-2012,229860
1485,NW68623,CZ,MD,04-03-2013,229860
1486,ZF481072,MD,AZ,17-04-2013,229860
1487,NJ719108,AZ,AT,26-02-2014,229860
1488,HA610431,AT,ES,01-04-2014,229860
1489,AT661057,ES,AR,02-11-2014,229860
1490,QY106375,AR,IE,30-01-2015,229860
1491,UP93798,IE,LU,09-09-2015,229860
1492,PN38727,LU,AZ,12-06-2016,229860
1493,PV15341,AZ,ES,10-01-2017,229860
1494,FA85633,ES,CA,10-12-2017,229860
1495,YY35548,CA,CH,10-05-2018,229860
1496,FV107986,CH,CA,24-11-2018,229860
1497,LK26619,CA,AT,19-05-2019,229860
1498,WX910756,AT,JP,16-09-2019,229860
1499,VM59292,JP,GT,03-08-2020,229860
1500,XX62873,GT,AZ,08-02-2021,229860
1501,WT79222,AZ,DZ,17-10-2021,229860
1502,ME27257,DZ,BD,04-09-2022,229860
1503,EP37457,BD,TR,15-02-2023,229860
1504,JD197105,CL,JP,06-04-2010,861915
1505,QX610841,JP,FI,09-10-2010,861915
1506,XH361049,FI,NO,06-07-2011,861915
1507,SG12161,NO,DZ,24-07-2011,861915
1508,AL910645,DZ,MT,16-06-2012,861915
1509,FZ84913,MT,MY,22-08-2012,861915
1510,PZ1021110,MY,RU,01-12-2012,861915
1511,IQ39912,RU,CA,21-10-2013,861915
1512,AR36328,CA,FI,20-11-2013,861915
1513,KR92599,FI,NO,13-12-2013,861915
1514,GZ17857,NO,KR,18-11-2014,861915
1515,VG210875,KR,MD,30-04-2015,861915
1516,KN54842,MD,SE,02-03-2016,861915
1517,VY841104,SE,IN,20-04-2016,861915
1518,FO87469,IN,US,21-06-2016,861915
1519,ZL92735,US,CR,17-03-2017,861915
1520,IB158109,CR,AZ,02-05-2017,861915
1521,HU994108,AZ,CZ,05-02-2018,861915
1522,QR28851,CZ,PL,03-01-2019,861915
1523,XL551046,PL,IS,31-01-2019,861915
1524,HO107127,IS,ES,26-05-2019,861915
1525,GU84573,ES,US,10-02-2020,861915
1526,SE235106,US,LU,26-12-2020,861915
1527,QN83487,LU,ZA,19-02-2021,861915
1528,UB12463,ZA,DK,14-05-2021,861915
1529,FM31411,DK,SG,19-12-2021,861915
1530,WB13241,SG,IT,31-08-2022,861915
1531,ZA274410,IT,ZA,06-05-2023,861915
1532,GH22667,CH,PT,14-05-2010,308845
1533,DY33949,PT,BR,20-06-2010,308845
1534,WY566610,BR,FR,22-04-2011,308845
1535,IQ153610,FR,GT,29-05-2011,308845
1536,SO710549,GT,ZA,04-05-2012,308845
1537,EV11622,ZA,JP,10-02-2013,308845
1538,BW26711,JP,IS,05-03-2013,308845
1539,LK15827,IS,NL,18-10-2013,308845
1540,BL11482,NL,AZ,21-02-2014,308845
1541,BE10710101,AZ,GT,03-07-2014,308845
1542,IU72586,GT,CH,25-09-2014,308845
1543,UM102752,CH,IN,04-08-2015,308845
1544,AF102982,IN,MD,13-02-2016,308845
1545,IE2510107,MD,IE,08-08-2016,308845
1546,QT6210110,IE,LT,20-12-2016,308845
1547,UM61949,LT,SG,25-08-2017,308845
1548,VI181022,SG,AZ,06-05-2018,308845
1549,RF767510,AZ,IN,25-10-2018,308845
1550,IJ271019,IN,PR,04-01-2019,308845
1551,AE121108,PR,MD,12-01-2019,308845
1552,GG210115,MD,CR,28-11-2019,308845
1553,PA26696,CR,IS,23-09-2020,308845
1554,CP73765,IS,AR,14-12-2020,308845
1555,CB35991,AR,BR,03-02-2021,308845
1556,CF26351,BR,IS,14-08-2021,308845
1557,IN107782,IS,AZ,07-11-2021,308845
1558,AN69423,AZ,IN,19-04-2022,308845
1559,HB31643,IN,PH,17-08-2022,308845
1560,PR83226,PH,NO,19-12-2022,308845
1561,AO17486,MX,PL,15-10-2010,654987
1562,FO81567,PL,FR,16-08-2011,654987
1563,RD39878,FR,CL,24-07-2012,654987
1564,JJ72882,CL,DE,15-06-2013,654987
1565,MH10310210,DE,CL,01-01-2014,654987
1566,YR94278,CL,PT,09-04-2014,654987
1567,QU161023,PT,MD,16-10-2014,654987
1568,DC739910,MD,BD,25-07-2015,654987
1569,KP161028,BD,IS,29-09-2015,654987
1570,DR37924,IS,AZ,21-08-2016,654987
1571,CL93526,AZ,DE,24-07-2017,654987
1572,BS94877,DE,HR,21-04-2018,654987
1573,TT57518,HR,GT,16-03-2019,654987
1574,EL68781,GT,PL,10-07-2019,654987
1575,CH35151,PL,IE,27-02-2020,654987
1576,FY109516,IE,AZ,22-04-2020,654987
1577,VI69556,AZ,CL,25-05-2020,654987
1578,ON657102,CL,BD,02-04-2021,654987
1579,DV7510810,BD,AZ,10-05-2021,654987
1580,LS32967,AZ,DE,07-06-2021,654987
1581,AU64915,DE,TR,13-12-2021,654987
1582,GN105393,TR,IT,28-01-2022,654987
1583,NP410514,IT,MT,10-09-2022,654987
1584,QU351043,MT,GT,08-12-2022,654987
1585,IQ21637,FI,US,16-11-2010,398531
1586,LV1010637,US,IT,04-01-2011,398531
1587,WR102269,IT,HR,19-03-2011,398531
1588,GK18396,HR,PT,27-06-2011,398531
1589,AL418510,PT,DK,01-07-2011,398531
1590,ZJ44941,DK,PT,06-04-2012,398531
1591,MX66441,PT,ES,12-11-2012,398531
1592,KS51425,ES,CR,08-05-2013,398531
1593,PI102552,CR,GT,20-02-2014,398531
1594,FS761041,GT,LT,06-12-2014,398531
1595,ER371710,LT,BE,23-02-2015,398531
1596,PW1081610,BE,HR,28-07-2015,398531
1597,HV107166,HR,HU,04-03-2016,398531
1598,GN29564,HU,DZ,15-03-2016,398531
1599,UQ31659,DZ,AR,27-10-2016,398531
1600,WK72411,AR,FI,19-03-2017,398531
1601,OU96699,FI,PH,28-02-2018,398531
1602,YJ92624,PH,IN,03-06-2018,398531
1603,SI231095,IN,DE,08-12-2018,398531
1604,OH33787,DE,MX,14-02-2019,398531
1605,ZQ410774,MX,KR,03-04-2019,398531
1606,GI107283,KR,MD,17-09-2019,398531
1607,YD34469,MD,LT,02-08-2020,398531
1608,RX65465,LT,NL,10-07-2021,398531
1609,CX77843,NL,PR,21-05-2022,398531
1610,LU59475,PR,FR,02-05-2023,398531
1611,DI745910,EE,PH,14-10-2010,560152
1612,GO29338,PH,DE,02-02-2011,560152
1613,AG19271,DE,IN,02-01-2012,560152
1614,MU41289,IN,MY,05-03-2012,560152
1615,QK31111,MY,CA,09-07-2012,560152
1616,EX36167,CA,FR,12-05-2013,560152
1617,UI84784,FR,MT,25-10-2013,560152
1618,UV12684,MT,AR,08-07-2014,560152
1619,BV41718,AR,SG,14-06-2015,560152
1620,FL13863,SG,BE,24-10-2015,560152
1621,XK337105,BE,BG,11-03-2016,560152
1622,FT3610109,BG,CR,04-08-2016,560152
1623,WW42847,CR,KR,27-04-2017,560152
1624,MP27453,KR,RU,09-04-2018,560152
1625,RB810479,RU,DE,31-05-2018,560152
1626,YD775810,DE,MX,14-11-2018,560152
1627,DK85469,MX,NL,22-10-2019,560152
1628,ZF88998,NL,HR,21-11-2019,560152
1629,PW357101,HR,RU,16-05-2020,560152
1630,XJ52167,RU,FI,20-12-2020,560152
1631,DG34429,FI,MX,02-07-2021,560152
1632,NA681210,MX,MD,05-06-2022,560152
1633,GE11674,MD,CR,23-02-2023,560152
1634,ZD48221,HU,GT,25-11-2010,327507
1635,ZV286710,GT,AZ,01-06-2011,327507
1636,LQ445103,AZ,GB,15-11-2011,327507
1637,CU8910101,GB,KR,11-05-2012,327507
1638,CF103921,KR,AZ,09-10-2012,327507
1639,EY599910,AZ,US,16-07-2013,327507
1640,XH106885,US,AT,01-04-2014,327507
1641,DM65183,AT,IS,07-01-2015,327507
1642,EM79833,IS,TR,24-03-2015,327507
1643,FJ410233,TR,SG,02-05-2015,327507
1644,TS92952,SG,AR,02-07-2015,327507
1645,BL13452,AR,SE,20-02-2016,327507
1646,FW99617,SE,AZ,27-05-2016,327507
1647,MW43734,AZ,DK,24-06-2016,327507
1648,WZ441023,DK,FR,07-06-2017,327507
1649,YY91498,FR,AZ,18-09-2017,327507
1650,FM4610105,AZ,SG,06-09-2018,327507
1651,RH107995,SG,BG,25-06-2019,327507
1652,EE33854,BG,AZ,30-05-2020,327507
1653,LB109238,AZ,PH,08-07-2020,327507
1654,YV371013,PH,CR,11-10-2020,327507
1655,VX838910,CR,PH,07-03-2021,327507
1656,NZ84897,PH,AZ,04-06-2021,327507
1657,GM97272,AZ,CA,06-12-2021,327507
1658,NF710463,CA,AZ,13-09-2022,327507
1659,LC533210,AZ,BD,10-06-2023,327507
1660,DL74637,TR,CO,01-04-2010,888670
1661,UM37822,CO,DZ,17-09-2010,888670
1662,VC98775,DZ,LT,24-03-2011,888670
1663,UF56918,LT,MD,09-11-2011,888670
1664,BK16737,MD,LU,03-04-2012,888670
1665,NM73173,LU,DK,07-05-2012,888670
1666,EF56924,DK,SG,20-07-2012,888670
1667,XU33873,SG,MY,28-05-2013,888670
1668,US43536,MY,BE,28-12-2013,888670
1669,KO28695,BE,BR,15-02-2014,888670
1670,TL48573,BR,CA,08-01-2015,888670
1671,JK95214,CA,CR,29-08-2015,888670
1672,OQ108722,CR,FI,05-11-2015,888670
1673,WQ91838,FI,MY,10-07-2016,888670
1674,JS56179,MY,EE,14-11-2016,888670
1675,EH972108,EE,AZ,30-04-2017,888670
1676,BX410411,AZ,US,05-12-2017,888670
1677,JC54451,US,AR,19-03-2018,888670
1678,HY69187,AR,ZA,14-12-2018,888670
1679,ZQ76949,ZA,MY,06-08-2019,888670
1680,JP229105,MY,PL,17-02-2020,888670
1681,VV89388,PL,AZ,06-03-2020,888670
1682,SA16239,AZ,CZ,18-09-2020,888670
1683,GB84317,CZ,MY,02-05-2021,888670
1684,WR710781,MY,GB,25-08-2021,888670
1685,KS69755,GB,NL,05-09-2021,888670
1686,WN16634,NL,PT,01-04-2022,888670
1687,LE107418,PT,CO,30-05-2022,888670
1688,LW91424,CO,US,20-02-2023,888670
1689,BR97755,HU,IT,25-02-2010,613185
1690,SO72556,IT,RU,11-06-2010,613185
1691,VQ31913,RU,KR,07-01-2011,613185
1692,YD61378,KR,AZ,17-06-2011,613185
1693,GZ321105,AZ,RU,07-11-2011,613185
1694,MB1074910,RU,IT,19-10-2012,613185
1695,CK79981,IT,US,04-08-2013,613185
1696,AI57789,US,FR,23-05-2014,613185
1697,RU91288,FR,MD,22-06-2014,613185
1698,SP26117,MD,IS,13-08-2014,613185
1699,MD65164,IS,MX,27-11-2014,613185
1700,UV851048,MX,AR,02-06-2015,613185
1701,CP37664,AR,IE,20-02-2016,613185
1702,YJ10910910,IE,FR,09-05-2016,613185
1703,IZ1010498,FR,US,17-08-2016,613185
1704,QT14629,US,BR,15-06-2017,613185
1705,YI18124,BR,TR,06-02-2018,613185
1706,OO42497,TR,MY,13-07-2018,613185
1707,BK610663,MY,CO,16-01-2019,613185
1708,BD361710,CO,HR,03-03-2019,613185
1709,MM17734,HR,LU,09-02-2020,613185
1710,RG441108,LU,NL,07-10-2020,613185
1711,ZV101715,NL,TR,29-06-2021,613185
1712,ZM244910,TR,CO,19-08-2021,613185
1713,DJ49426,CO,AZ,06-07-2022,613185
1714,KV99257,AZ,ES,30-09-2022,613185
1715,SM1101055,IT,BE,22-06-2010,604322
1716,JA71244,BE,TR,03-06-2011,604322
1717,BN814110,TR,BE,28-10-2011,604322
1718,BB18365,BE,AZ,31-07-2012,604322
1719,ZM59191,AZ,BR,03-05-2013,604322
1720,RA86394,BR,NO,24-11-2013,604322
1721,TU691085,NO,NL,22-12-2013,604322
1722,YP1018110,NL,HR,02-05-2014,604322
1723,WK24115,HR,NL,02-09-2014,604322
1724,PX46747,NL,US,22-11-2014,604322
1725,BH161109,US,DK,29-11-2014,604322
1726,AF87537,DK,LU,29-01-2015,604322
1727,SR97695,LU,IT,21-05-2015,604322
1728,XB29214,IT,MY,12-08-2015,604322
1729,XV52998,MY,CZ,15-06-2016,604322
1730,WD67644,CZ,BR,07-01-2017,604322
1731,SH73789,BR,ES,12-08-2017,604322
1732,EE77366,ES,AZ,21-05-2018,604322
1733,FX74365,AZ,HU,17-06-2018,604322
1734,ED37215,HU,IE,28-01-2019,604322
1735,GE541032,IE,NO,23-09-2019,604322
1736,LJ34963,NO,DZ,25-05-2020,604322
1737,ZO94413,DZ,TR,22-01-2021,604322
1738,CG91248,TR,DZ,15-07-2021,604322
1739,XO743510,DZ,BD,31-03-2022,604322
1740,UU1431010,BD,IT,06-08-2022,604322
1741,JM910818,IT,AT,17-10-2022,604322
1742,RR65249,JP,PH,06-08-2010,597007
1743,JP84733,PH,CO,11-02-2011,597007
1744,RO942810,CO,AZ,01-07-2011,597007
1745,AX18949,AZ,MD,05-11-2011,597007
1746,ZF721061,MD,ZA,13-09-2012,597007
1747,AN310762,ZA,GB,01-11-2012,597007
1748,KB171710,GB,CL,14-03-2013,597007
1749,UH55443,CL,BG,26-04-2013,597007
1750,DW16495,BG,CH,23-12-2013,597007
1751,NI9109410,CH,MX,09-09-2014,597007
1752,IL17226,MX,CR,12-06-2015,597007
1753,XK44426,CR,KR,29-03-2016,597007
1754,RP83416,KR,PL,05-08-2016,597007
1755,YB85139,PL,LT,26-01-2017,597007
1756,PT16768,LT,BD,28-09-2017,597007
1757,WK22343,BD,MT,12-07-2018,597007
1758,WH1010782,MT,TR,20-01-2019,597007
1759,RK37722,TR,MX,17-10-2019,597007
1760,CT105738,MX,ES,21-05-2020,597007
1761,VB310814,ES,PT,25-01-2021,597007
1762,DA751096,PT,HR,03-03-2021,597007
1763,CE777110,HR,TR,30-06-2021,597007
1764,XL76771,TR,CR,08-07-2021,597007
1765,OG26478,CR,IS,05-10-2021,597007
1766,BY910328,IS,IN,15-06-2022,597007
1767,KE19416,IN,AR,13-04-2023,597007
1768,TC106919,GB,AZ,10-04-2010,595591
1769,JB710744,AZ,MT,04-10-2010,595591
1770,VF24344,MT,ES,15-04-2011,595591
1771,WQ101329,ES,PH,16-02-2012,595591
1772,VI98655,PH,BD,23-09-2012,595591
1773,PS81798,BD,PL,06-05-2013,595591
1774,PZ26986,PL,BR,07-11-2013,595591
1775,YL310815,BR,BD,13-01-2014,595591
1776,MN245610,BD,CH,23-07-2014,595591
1777,JG35383,CH,FI,03-12-2014,595591
1778,VA85315,FI,SE,13-04-2015,595591
1779,FE98779,SE,BR,14-08-2015,595591
1780,BA241026,BR,HR,19-10-2015,595591
1781,EC8103108,HR,PR,03-04-2016,595591
1782,AO732510,PR,LU,31-12-2016,595591
1783,BW249106,LU,IN,08-02-2017,595591
1784,NT13937,IN,IT,15-05-2017,595591
1785,TT661079,IT,RU,30-06-2017,595591
1786,WM321058,RU,TR,25-08-2017,595591
1787,RU853810,TR,MD,10-05-2018,595591
1788,OJ68574,MD,BR,31-05-2018,595591
1789,DI885110,BR,ES,18-09-2018,595591
1790,PP911059,ES,BR,26-04-2019,595591
1791,KY74469,BR,IE,17-12-2019,595591
1792,TD59295,IE,EE,31-01-2020,595591
1793,FO56261,EE,DK,04-01-2021,595591
1794,ZE83748,DK,EE,14-05-2021,595591
1795,HM89525,EE,IT,30-11-2021,595591
1796,HK539103,IT,MX,15-05-2022,595591
1797,GK56669,MX,BD,07-09-2022,595591
1798,UY27545,BD,HR,22-12-2022,595591
1799,EN211094,FI,FR,08-03-2010,561296
1800,XZ26527,FR,RU,14-12-2010,561296
1801,AM99225,RU,CO,06-10-2011,561296
1802,JP38191,CO,IT,18-06-2012,561296
1803,ZM953410,IT,ZA,12-12-2012,561296
1804,UF67694,ZA,IN,24-08-2013,561296
1805,PS54624,IN,SG,06-04-2014,561296
1806,QD108673,SG,MT,20-08-2014,561296
1807,AH1010966,MT,IT,14-10-2014,561296
1808,BG36532,IT,CO,05-03-2015,561296
1809,NK1011106,CO,EE,18-03-2015,561296
1810,PD63329,EE,AT,02-08-2015,561296
1811,QQ561067,AT,SE,15-05-2016,561296
1812,ML411106,SE,DE,14-01-2017,561296
1813,IR82344,DE,HU,07-03-2017,561296
1814,AT6101017,HU,CR,16-11-2017,561296
1815,XB89247,CR,MD,18-03-2018,561296
1816,BK55389,MD,MX,13-04-2018,561296
1817,WP681029,MX,AR,20-07-2018,561296
1818,EG29538,AR,CA,29-07-2018,561296
1819,MR66898,CA,IN,27-10-2018,561296
1820,QM610155,IN,PR,21-02-2019,561296
1821,KF71679,PR,BD,14-01-2020,561296
1822,DG97595,BD,US,09-05-2020,561296
1823,IS75634,US,BD,31-03-2021,561296
1824,WV46148,BD,US,11-11-2021,561296
1825,BT17417,US,DZ,13-04-2022,561296
1826,UV441014,DZ,US,25-10-2022,561296
1827,XE53629,CZ,CO,10-02-2010,449514
1828,HM89988,CO,BD,18-12-2010,449514
1829,WU86213,BD,FI,18-10-2011,449514
1830,DF57527,FI,HR,31-05-2012,449514
1831,AM18322,HR,CZ,08-03-2013,449514
1832,KU71895,CZ,DE,13-05-2013,449514
1833,SG28685,DE,CR,27-01-2014,449514
1834,TM83827,CR,SE,06-11-2014,449514
1835,UM67883,SE,MD,07-07-2015,449514
1836,DS76678,MD,SE,27-03-2016,449514
1837,CE35312,SE,MT,14-11-2016,449514
1838,YJ104618,MT,AR,26-12-2016,449514
1839,QA719103,AR,CA,10-06-2017,449514
1840,RT65817,CA,IT,29-12-2017,449514
1841,JM99172,IT,BG,16-11-2018,449514
1842,NH12148,BG,PT,18-04-2019,449514
1843,TH68975,PT,BD,01-07-2019,449514
1844,PX681037,BD,ZA,14-11-2019,449514
1845,HU46883,ZA,NO,06-08-2020,449514
1846,WZ11529,NO,DE,14-11-2020,449514
1847,LJ96211,DE,MD,01-10-2021,449514
1848,XD710431,MD,DZ,23-02-2022,449514
1849,CU82764,DZ,AZ,24-05-2022,449514
1850,TU16187,AZ,MD,10-03-2023,449514
1851,BS62921,LU,CZ,04-05-2010,819045
1852,BS105139,CZ,KR,28-06-2010,819045
1853,ZP610529,KR,FR,11-12-2010,819045
1854,WY89849,FR,CA,27-03-2011,819045
1855,QR88971,CA,BD,26-07-2011,819045
1856,MX51717,BD,AT,13-03-2012,819045
1857,EN23422,AT,PH,19-03-2012,819045
1858,PA515710,PH,DE,10-02-2013,819045
1859,IM101988,DE,RU,02-11-2013,819045
1860,WZ54538,RU,ZA,10-10-2014,819045
1861,XR141076,ZA,MT,18-02-2015,819045
1862,KG84812,MT,MY,16-01-2016,819045
1863,VL67139,MY,PR,20-04-2016,819045
1864,OA9910810,PR,HR,24-02-2017,819045
1865,AG37454,HR,CZ,24-09-2017,819045
1866,SM61121,CZ,DE,04-05-2018,819045
1867,OT52545,DE,PH,18-10-2018,819045
1868,XP109167,PH,BD,11-12-2018,819045
1869,TI55117,BD,BG,25-10-2019,819045
1870,SJ89285,BG,IS,01-04-2020,819045
1871,CA610913,IS,AT,04-10-2020,819045
1872,HY105549,AT,CL,15-05-2021,819045
1873,NJ44996,CL,BR,20-11-2021,819045
1874,DL59652,BR,PL,10-08-2022,819045
1875,PO33318,PL,EE,08-01-2023,819045
1876,YC89421,NL,BD,23-01-2010,899768
1877,ZD79934,BD,BE,22-06-2010,899768
1878,MZ710458,BE,NL,15-11-2010,899768
1879,NE788610,NL,PR,08-12-2010,899768
1880,FL88376,PR,CZ,21-02-2011,899768
1881,QB109238,CZ,AR,11-05-2011,899768
1882,HM7101024,AR,BR,03-04-2012,899768
1883,XE54789,BR,FR,20-12-2012,899768
1884,HU810243,FR,MY,11-02-2013,899768
1885,YM43982,MY,CO,13-12-2013,899768
1886,LG85557,CO,PT,04-04-2014,899768
1887,OI484105,PT,CZ,26-07-2014,899768
1888,PY71375,CZ,MX,23-01-2015,899768
1889,TQ751084,MX,NL,11-12-2015,899768
1890,ZS110715,NL,TR,27-07-2016,899768
1891,HG92396,TR,SE,17-10-2016,899768
1892,EU45984,SE,IS,19-02-2017,899768
1893,KF54231,IS,TR,16-03-2017,899768
1894,XZ78656,TR,NO,12-01-2018,899768
1895,OX757610,NO,PT,28-04-2018,899768
1896,BK53223,PT,BD,29-05-2018,899768
1897,BJ23131,BD,IN,18-09-2018,899768
1898,QI81913,IN,PT,11-06-2019,899768
1899,GY919101,PT,BE,18-07-2019,899768
1900,IL44114,BE,DE,01-07-2020,899768
1901,ZL26761,DE,SE,19-07-2020,899768
1902,VU461031,SE,BD,02-08-2020,899768
1903,AN12524,BD,ES,09-02-2021,899768
1904,GK51932,ES,KR,17-12-2021,899768
1905,YG49367,KR,PR,24-06-2022,899768
1906,HO910419,PR,AR,17-03-2023,899768
1907,VK331025,DE,PR,17-11-2010,251233
1908,JI410377,PR,EE,26-09-2011,251233
1909,MN29945,EE,PH,23-04-2012,251233
1910,JO1021081,PH,GT,21-05-2012,251233
1911,XZ29953,GT,DE,10-12-2012,251233
1912,DE3510510,DE,BE,11-09-2013,251233
1913,PE94167,BE,CZ,20-04-2014,251233
1914,DW491049,CZ,MD,11-01-2015,251233
1915,JY38426,MD,IS,13-04-2015,251233
1916,TE87295,IS,CL,01-10-2015,251233
1917,OS68716,CL,PT,04-02-2016,251233
1918,YS521017,PT,IS,22-07-2016,251233
1919,AX674104,IS,HR,20-09-2016,251233
1920,PD92128,HR,CO,26-02-2017,251233
1921,EJ3931010,CO,NO,06-07-2017,251233
1922,XX110142,NO,MD,10-11-2017,251233
1923,DD56816,MD,GB,05-07-2018,251233
1924,NZ64315,GB,IE,30-01-2019,251233
1925,MX36451,IE,LT,17-10-2019,251233
1926,MO710578,LT,FR,17-02-2020,251233
1927,YH65136,FR,MD,21-12-2020,251233
1928,QZ838106,MD,SE,12-03-2021,251233
1929,XP71296,SE,NO,27-04-2021,251233
1930,XM843210,NO,IS,30-03-2022,251233
1931,IN65332,IS,AR,02-12-2022,251233
1932,UC1071046,BD,TR,07-01-2010,470030
1933,ZZ69527,TR,NO,25-06-2010,470030
1934,KR34727,NO,NL,28-10-2010,470030
1935,RJ85962,NL,CR,14-12-2010,470030
1936,FR72432,CR,IN,02-11-2011,470030
1937,FG881053,IN,PR,30-04-2012,470030
1938,PW471078,PR,GB,31-12-2012,470030
1939,TP12465,GB,KR,29-10-2013,470030
1940,ZF1021058,KR,ZA,07-01-2014,470030
1941,TY71574,ZA,IN,09-11-2014,470030
1942,KG46276,IN,BD,09-06-2015,470030
1943,UF42924,BD,EE,02-01-2016,470030
1944,OX65485,EE,DE,15-04-2016,470030
1945,XB210794,DE,ZA,09-12-2016,470030
1946,ZT52885,ZA,JP,26-02-2017,470030
1947,NT108542,JP,ES,16-09-2017,470030
1948,EJ75962,ES,DK,09-02-2018,470030
1949,VP44181,DK,CA,02-01-2019,470030
1950,JD824108,CA,KR,11-04-2019,470030
